matt_ref,rank,luke_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Matt 13:22,6,Luke 8:7,0.103707,0.086607,0.147678,0.094835,7.0
Matt 13:22,7,Luke 16:8,0.09888,0.084133,0.136801,0.060008,369.0
Matt 13:22,8,Luke 8:15,0.09553,0.085604,0.121056,0.192629,1.0
Matt 13:22,9,Luke 5:1,0.094032,0.07169,0.151483,0.060698,151.0
Matt 13:22,10,Luke 11:28,0.093314,0.078502,0.131401,0.058781,174.0
Matt 13:22,11,Luke 1:29,0.08978,0.068857,0.143581,0.057045,337.0
Matt 13:22,12,Luke 6:47,0.089454,0.068576,0.143139,0.072287,66.0
Matt 13:22,13,Luke 7:17,0.087762,0.071371,0.12991,0.059672,47.0
Matt 13:22,14,Luke 9:35,0.086743,0.082153,0.098544,0.05955,77.0
Matt 13:22,15,Luke 8:5,0.083587,0.077489,0.099266,0.125795,9.0
Matt 13:22,16,Luke 9:44,0.07731,0.058849,0.124784,0.068719,86.0
Matt 13:22,17,Luke 8:9,0.075769,0.066179,0.100427,0.136125,5.0
Matt 13:22,18,Luke 8:12,0.075515,0.054009,0.130816,0.238955,2.0
Matt 13:22,19,Luke 16:2,0.074154,0.066489,0.093865,0.055734,363.0
Matt 13:22,20,Luke 1:2,0.074015,0.062794,0.102868,0.057712,364.0
Matt 13:23,1,Luke 8:15,0.24458,0.25598,0.215265,0.192629,0.0
Matt 13:23,2,Luke 8:21,0.178663,0.169754,0.201571,0.102679,6.0
Matt 13:23,3,Luke 8:11,0.115694,0.121211,0.101509,0.157058,4.0
Matt 13:23,4,Luke 4:32,0.103974,0.111162,0.08549,0.067564,165.0
Matt 13:23,5,Luke 8:5,0.096547,0.088289,0.11778,0.125795,10.0
Matt 13:23,6,Luke 6:47,0.077853,0.069354,0.099706,0.059676,67.0
Matt 13:23,7,Luke 2:50,0.072727,0.067499,0.086172,0.04132,237.0
Matt 13:23,8,Luke 1:29,0.071033,0.042692,0.143908,0.053721,338.0
Matt 13:23,9,Luke 6:43,0.068389,0.075169,0.050953,0.050525,71.0
Matt 13:23,10,Luke 18:34,0.067947,0.067446,0.069234,0.052792,461.0
Matt 13:23,11,Luke 8:9,0.067824,0.06181,0.083287,0.136125,6.0
Matt 13:23,12,Luke 9:35,0.067405,0.067932,0.066051,0.057811,76.0
Matt 13:23,13,Luke 8:13,0.064831,0.03861,0.132257,0.221587,2.0
Matt 13:23,14,Luke 8:8,0.063191,0.065797,0.056491,0.136125,7.0
Matt 13:23,15,Luke 11:28,0.062858,0.056966,0.078008,0.054167,173.0
Matt 13:23,16,Luke 10:24,0.060809,0.045787,0.099438,0.044482,127.0
Matt 13:23,17,Luke 1:66,0.060588,0.06329,0.053638,0.051195,301.0
Matt 13:23,18,Luke 24:13,0.060582,0.059189,0.064165,0.043478,742.0
Matt 13:23,19,Luke 21:33,0.060057,0.056573,0.069017,0.05932,598.0
Matt 13:23,20,Luke 5:1,0.058882,0.046003,0.091999,0.053211,152.0
Matt 13:24,1,Luke 13:20,0.207428,0.202446,0.220239,0.05624,277.57
Matt 13:24,2,Luke 8:5,0.113613,0.111028,0.120262,0.095357,10.43
Matt 13:24,3,Luke 13:18,0.103558,0.092892,0.130985,0.07896,275.57
Matt 13:24,4,Luke 7:31,0.087636,0.073149,0.12489,0.038829,34.43
Matt 13:24,5,Luke 15:3,0.086307,0.088543,0.080556,0.049492,330.57
Matt 13:24,6,Luke 11:6,0.077575,0.068419,0.101117,0.027842,150.57
Matt 13:24,7,Luke 1:55,0.069069,0.069082,0.069037,0.031666,312.43
Matt 13:24,8,Luke 12:16,0.068846,0.064172,0.080865,0.07107,214.57
Matt 13:24,9,Luke 10:8,0.067896,0.074344,0.051315,0.044433,110.57
Matt 13:24,10,Luke 9:16,0.06748,0.061047,0.084021,0.039067,56.57
Matt 13:24,11,Luke 8:15,0.063808,0.059671,0.074448,0.10929,0.43
Matt 13:24,12,Luke 17:24,0.061985,0.053709,0.083268,0.045448,414.57
Matt 13:24,13,Luke 9:19,0.060846,0.062285,0.057145,0.039831,59.57
Matt 13:24,14,Luke 19:11,0.060035,0.049885,0.086135,0.051824,480.57
Matt 13:24,15,Luke 17:20,0.059034,0.038633,0.111492,0.052657,410.57
Matt 13:24,16,Luke 15:15,0.058268,0.032958,0.12335,0.02839,342.57
Matt 13:24,17,Luke 8:10,0.057882,0.046922,0.086064,0.10273,5.43
Matt 13:24,18,Luke 23:46,0.056723,0.058117,0.053137,0.05068,718.57
Matt 13:24,19,Luke 8:34,0.053246,0.041696,0.082947,0.043434,18.57
Matt 13:24,20,Luke 8:9,0.053172,0.047672,0.067316,0.10273,6.43
Matt 13:25,1,Luke 21:27,0.098186,0.095788,0.104353,0.054453,591.14
Matt 13:25,2,Luke 12:40,0.096614,0.096058,0.098043,0.063664,238.14
Matt 13:25,3,Luke 22:55,0.089316,0.078538,0.117031,0.047152,657.14
Matt 13:25,4,Luke 18:8,0.088186,0.08673,0.09193,0.062434,434.14
Matt 13:25,5,Luke 20:43,0.075256,0.067633,0.09486,0.045909,560.14
Matt 13:25,6,Luke 12:18,0.073806,0.048727,0.138297,0.05104,216.14
Matt 13:25,7,Luke 4:30,0.072172,0.078129,0.056852,0.027664,167.86
Matt 13:25,8,Luke 24:36,0.069531,0.070829,0.066192,0.02834,764.14
Matt 13:25,9,Luke 22:31,0.068853,0.05867,0.095039,0.040746,633.14
Matt 13:25,10,Luke 6:27,0.062956,0.053736,0.086666,0.04843,87.86
Matt 13:25,11,Luke 3:17,0.061575,0.04507,0.104016,0.036469,218.86
Matt 13:25,12,Luke 10:19,0.060803,0.038967,0.116951,0.041635,121.14
Matt 13:25,13,Luke 22:46,0.059558,0.062671,0.051553,0.035787,648.14
Matt 13:25,14,Luke 1:71,0.056938,0.061462,0.045304,0.02736,296.86
Matt 13:25,15,Luke 2:46,0.056375,0.040127,0.098154,0.036017,241.86
Matt 13:25,16,Luke 19:27,0.054818,0.047924,0.072544,0.050502,496.14
Matt 13:25,17,Luke 8:52,0.054779,0.052075,0.061731,0.030484,36.14
Matt 13:25,18,Luke 8:7,0.054353,0.04124,0.088072,0.051337,8.86
Matt 13:25,19,Luke 19:32,0.053693,0.049376,0.064792,0.05319,501.14
Matt 13:25,20,Luke 1:74,0.052924,0.056814,0.04292,0.024604,293.86
Matt 13:26,1,Luke 6:43,0.082503,0.087155,0.07054,0.061478,72.29
Matt 13:26,2,Luke 13:9,0.073891,0.081189,0.055122,0.053341,265.71
Matt 13:26,3,Luke 12:28,0.065619,0.055147,0.09255,0.042155,225.71
Matt 13:26,4,Luke 12:17,0.064283,0.068224,0.054151,0.060472,214.71
Matt 13:26,5,Luke 11:40,0.06362,0.065826,0.057945,0.039161,183.71
Matt 13:26,6,Luke 24:11,0.059614,0.063554,0.049483,0.034861,738.71
Matt 13:26,7,Luke 3:9,0.058425,0.059409,0.055893,0.069769,227.29
Matt 13:26,8,Luke 17:10,0.058394,0.064416,0.042908,0.075714,399.71
Matt 13:26,9,Luke 6:31,0.051421,0.055291,0.041468,0.049225,84.29
Matt 13:26,10,Luke 9:8,0.048489,0.050476,0.043379,0.028682,47.71
Matt 13:26,11,Luke 8:8,0.04786,0.047113,0.049782,0.039829,8.29
Matt 13:26,12,Luke 10:37,0.046543,0.043525,0.054304,0.037604,138.71
Matt 13:26,13,Luke 6:33,0.045824,0.050001,0.035083,0.024881,82.29
Matt 13:26,14,Luke 13:7,0.043638,0.043658,0.043586,0.056374,263.71
Matt 13:26,15,Luke 3:8,0.043277,0.043844,0.041818,0.069769,228.29
Matt 13:26,16,Luke 7:8,0.042419,0.041801,0.044008,0.075808,58.29
Matt 13:26,17,Luke 3:12,0.041342,0.044872,0.032265,0.049924,224.29
Matt 13:26,18,Luke 3:14,0.040818,0.04541,0.029009,0.036028,222.29
Matt 13:26,19,Luke 19:19,0.039306,0.048533,0.015577,0.047082,487.71
Matt 13:26,20,Luke 1:42,0.03923,0.038018,0.042347,0.040475,326.29
Matt 13:27,1,Luke 14:21,0.118833,0.107867,0.147034,0.10892,312.29
Matt 13:27,2,Luke 19:34,0.104925,0.119559,0.067293,0.040966,502.29
Matt 13:27,3,Luke 19:25,0.099915,0.093537,0.116316,0.067487,493.29
Matt 13:27,4,Luke 13:25,0.093557,0.096154,0.08688,0.059283,281.29
Matt 13:27,5,Luke 8:5,0.085701,0.087112,0.082074,0.049329,11.71
Matt 13:27,6,Luke 6:5,0.080752,0.069031,0.110892,0.034634,110.71
Matt 13:27,7,Luke 20:7,0.073487,0.077478,0.063225,0.059476,523.29
Matt 13:27,8,Luke 1:43,0.071292,0.075668,0.06004,0.038771,325.71
Matt 13:27,9,Luke 17:7,0.068248,0.068814,0.066794,0.072756,396.29
Matt 13:27,10,Luke 17:9,0.063838,0.056959,0.081527,0.075714,398.29
Matt 13:27,11,Luke 14:23,0.063539,0.064319,0.061531,0.058637,314.29
Matt 13:27,12,Luke 19:26,0.063171,0.060987,0.068785,0.067487,494.29
Matt 13:27,13,Luke 6:30,0.062395,0.052326,0.088289,0.055692,85.71
Matt 13:27,14,Luke 1:55,0.061844,0.063212,0.058327,0.031653,313.71
Matt 13:27,15,Luke 8:15,0.058311,0.054601,0.067852,0.028398,1.71
Matt 13:27,16,Luke 19:20,0.057457,0.064632,0.039006,0.047082,488.29
Matt 13:27,17,Luke 18:6,0.056558,0.05819,0.052361,0.048661,431.29
Matt 13:27,18,Luke 15:31,0.05648,0.053254,0.064777,0.038376,357.29
Matt 13:27,19,Luke 22:49,0.056473,0.058807,0.05047,0.053192,650.29
Matt 13:27,20,Luke 19:31,0.056072,0.065058,0.032964,0.056818,499.29
Matt 13:28,1,Luke 5:13,0.136722,0.139057,0.130717,0.058036,142.14
Matt 13:28,2,Luke 23:14,0.135968,0.146849,0.107988,0.0515,685.86
Matt 13:28,3,Luke 10:28,0.110107,0.111462,0.106624,0.046357,128.86
Matt 13:28,4,Luke 6:31,0.109304,0.120268,0.081112,0.039091,85.14
Matt 13:28,5,Luke 20:8,0.109152,0.11433,0.095837,0.052947,523.86
Matt 13:28,6,Luke 23:4,0.103528,0.100154,0.112205,0.066056,675.86
Matt 13:28,7,Luke 7:8,0.101187,0.119349,0.054486,0.066051,59.14
Matt 13:28,8,Luke 20:2,0.096873,0.09616,0.098707,0.043659,517.86
Matt 13:28,9,Luke 22:58,0.096304,0.093277,0.104085,0.053405,658.86
Matt 13:28,10,Luke 18:41,0.0928,0.078008,0.130835,0.04531,465.86
Matt 13:28,11,Luke 23:47,0.090993,0.092461,0.087217,0.037314,717.86
Matt 13:28,12,Luke 6:27,0.086751,0.084787,0.091803,0.041453,89.14
Matt 13:28,13,Luke 19:27,0.084954,0.091215,0.068854,0.047614,494.86
Matt 13:28,14,Luke 23:31,0.084059,0.09043,0.067677,0.029013,701.86
Matt 13:28,15,Luke 22:70,0.081426,0.070333,0.109951,0.056287,670.86
Matt 13:28,16,Luke 10:37,0.081275,0.05555,0.147425,0.033562,137.86
Matt 13:28,17,Luke 22:19,0.080458,0.079423,0.083119,0.034089,619.86
Matt 13:28,18,Luke 5:6,0.08019,0.080568,0.079216,0.035117,149.14
Matt 13:28,19,Luke 23:3,0.077697,0.056891,0.131199,0.066056,674.86
Matt 13:28,20,Luke 2:25,0.077043,0.081561,0.065424,0.03803,264.14
Matt 13:29,1,Luke 22:58,0.091504,0.096788,0.077917,0.04784,658.43
Matt 13:29,2,Luke 22:31,0.084274,0.076949,0.103109,0.048631,631.43
Matt 13:29,3,Luke 3:17,0.07356,0.059112,0.110713,0.087394,220.57
Matt 13:29,4,Luke 12:18,0.070599,0.063908,0.087806,0.080664,214.43
Matt 13:29,5,Luke 22:70,0.069263,0.069983,0.067414,0.048227,670.43
Matt 13:29,6,Luke 17:6,0.068271,0.074766,0.051569,0.080734,394.43
Matt 13:29,7,Luke 23:3,0.063084,0.056607,0.079737,0.063532,674.43
Matt 13:29,8,Luke 7:40,0.057833,0.058001,0.0574,0.046133,27.57
Matt 13:29,9,Luke 16:7,0.054591,0.054315,0.055299,0.044941,364.43
Matt 13:29,10,Luke 6:44,0.050876,0.056887,0.035419,0.045601,72.57
Matt 13:29,11,Luke 23:40,0.049294,0.048804,0.050553,0.028643,710.43
Matt 13:29,12,Luke 15:17,0.044606,0.047472,0.037236,0.032042,342.43
Matt 13:29,13,Luke 7:44,0.035737,0.033955,0.04032,0.033551,23.57
Matt 13:29,14,Luke 20:22,0.01762,0.0,0.062928,0.022549,537.43
Matt 13:29,15,Luke 14:3,0.01716,0.0,0.061287,0.023188,293.43
Matt 13:29,16,Luke 3:15,0.016512,0.0,0.058972,0.080408,222.57
Matt 13:29,17,Luke 15:12,0.015121,0.0,0.054003,0.033026,337.43
Matt 13:29,18,Luke 10:37,0.014803,0.0,0.052869,0.033562,137.43
Matt 13:29,19,Luke 5:33,0.013901,0.0,0.049648,0.030735,122.57
Matt 13:29,20,Luke 22:25,0.013755,0.0,0.049125,0.040915,625.43
Matt 13:30,1,Luke 10:2,0.224209,0.204282,0.275448,0.110739,102.0
Matt 13:30,2,Luke 3:17,0.131125,0.119774,0.160314,0.083056,221.0
Matt 13:30,3,Luke 12:18,0.099009,0.091418,0.118528,0.065306,214.0
Matt 13:30,4,Luke 17:25,0.058831,0.050613,0.079961,0.067754,413.0
Matt 13:30,5,Luke 8:13,0.054401,0.041278,0.088144,0.042692,5.0
Matt 13:30,6,Luke 12:10,0.053441,0.037395,0.0947,0.044771,206.0
Matt 13:30,7,Luke 12:42,0.048709,0.024974,0.109741,0.053169,238.0
Matt 13:30,8,Luke 7:48,0.047833,0.047722,0.048118,0.039338,20.0
Matt 13:30,9,Luke 19:44,0.047564,0.040328,0.06617,0.035687,511.0
Matt 13:30,10,Luke 9:40,0.046457,0.032478,0.082405,0.028759,78.0
Matt 13:30,11,Luke 11:4,0.041269,0.03485,0.057774,0.037129,146.0
Matt 13:30,12,Luke 22:31,0.039829,0.038984,0.042003,0.048631,631.0
Matt 13:30,13,Luke 19:47,0.039483,0.020983,0.087053,0.03638,514.0
Matt 13:30,14,Luke 7:42,0.039225,0.040087,0.03701,0.034525,26.0
Matt 13:30,15,Luke 1:7,0.038534,0.035309,0.046827,0.066414,363.0
Matt 13:30,16,Luke 2:49,0.038474,0.030603,0.058711,0.038551,241.0
Matt 13:30,17,Luke 16:7,0.037925,0.03485,0.045834,0.039593,364.0
Matt 13:30,18,Luke 15:22,0.037322,0.019102,0.084173,0.038696,347.0
Matt 13:30,19,Luke 1:6,0.037144,0.034027,0.045158,0.066414,364.0
Matt 13:30,20,Luke 21:8,0.037022,0.031162,0.05209,0.048524,570.0
Matt 13:31,1,Luke 13:19,0.329413,0.33012,0.327597,0.511433,273.57
Matt 13:31,2,Luke 13:18,0.185821,0.188807,0.178142,0.511433,272.57
Matt 13:31,3,Luke 17:6,0.140403,0.146914,0.123661,0.063762,393.57
Matt 13:31,4,Luke 8:5,0.106758,0.102657,0.117304,0.091712,13.43
Matt 13:31,5,Luke 13:21,0.104553,0.09355,0.132846,0.296353,275.57
Matt 13:31,6,Luke 6:20,0.0836,0.07216,0.113018,0.04831,97.43
Matt 13:31,7,Luke 9:16,0.079894,0.074843,0.092881,0.058396,53.57
Matt 13:31,8,Luke 15:3,0.079855,0.081868,0.07468,0.035704,327.57
Matt 13:31,9,Luke 18:16,0.076656,0.066206,0.103528,0.062422,439.57
Matt 13:31,10,Luke 21:31,0.075779,0.07253,0.084136,0.069684,592.57
Matt 13:31,11,Luke 11:6,0.074311,0.063261,0.102726,0.030752,147.57
Matt 13:31,12,Luke 7:32,0.071907,0.0723,0.070898,0.073649,36.43
Matt 13:31,13,Luke 9:62,0.067369,0.062844,0.079006,0.115005,99.57
Matt 13:31,14,Luke 7:31,0.067208,0.067701,0.06594,0.075753,37.43
Matt 13:31,15,Luke 6:49,0.067019,0.065756,0.070269,0.077151,68.43
Matt 13:31,16,Luke 17:24,0.065707,0.05587,0.091002,0.067754,411.57
Matt 13:31,17,Luke 10:8,0.065553,0.068739,0.05736,0.040069,107.57
Matt 13:31,18,Luke 8:9,0.063725,0.053314,0.090494,0.110932,9.43
Matt 13:31,19,Luke 12:16,0.063711,0.059334,0.074966,0.074853,211.57
Matt 13:31,20,Luke 6:48,0.061701,0.059683,0.066889,0.090626,69.43
Matt 13:32,1,Luke 13:19,0.36316,0.377768,0.325595,0.511433,273.14
Matt 13:32,2,Luke 19:3,0.110527,0.121821,0.081486,0.052684,469.14
Matt 13:32,3,Luke 4:7,0.10925,0.14407,0.019712,0.03473,193.86
Matt 13:32,4,Luke 9:58,0.099156,0.086143,0.13262,0.063532,95.14
Matt 13:32,5,Luke 8:5,0.098035,0.084948,0.131688,0.091712,13.86
Matt 13:32,6,Luke 7:28,0.095242,0.093568,0.099546,0.077816,40.86
Matt 13:32,7,Luke 2:10,0.094578,0.094865,0.093841,0.041351,280.86
Matt 13:32,8,Luke 12:55,0.094302,0.096157,0.08953,0.045864,250.14
Matt 13:32,9,Luke 24:53,0.087979,0.101387,0.053503,0.0,778.14
Matt 13:32,10,Luke 15:31,0.081924,0.084836,0.074434,0.039699,355.14
Matt 13:32,11,Luke 1:55,0.072118,0.057795,0.108949,0.061003,315.86
Matt 13:32,12,Luke 21:29,0.070296,0.065571,0.082446,0.076183,590.14
Matt 13:32,13,Luke 8:40,0.068071,0.078342,0.041659,0.054222,21.14
Matt 13:32,14,Luke 21:11,0.065679,0.071129,0.051666,0.049481,572.14
Matt 13:32,15,Luke 3:9,0.065638,0.066298,0.063941,0.038718,229.86
Matt 13:32,16,Luke 5:17,0.061056,0.054159,0.078791,0.040129,139.86
Matt 13:32,17,Luke 6:43,0.060543,0.064905,0.049325,0.044569,74.86
Matt 13:32,18,Luke 1:80,0.059863,0.056525,0.068449,0.036113,290.86
Matt 13:32,19,Luke 2:40,0.059591,0.061198,0.055458,0.031907,250.86
Matt 13:32,20,Luke 22:24,0.056416,0.055323,0.059226,0.035092,623.14
Matt 13:33,1,Luke 13:21,0.663345,0.648032,0.702723,0.3061,274.71
Matt 13:33,2,Luke 13:18,0.157974,0.162646,0.145961,0.409479,271.71
Matt 13:33,3,Luke 20:29,0.103549,0.10816,0.091693,0.063423,542.71
Matt 13:33,4,Luke 13:19,0.095547,0.083174,0.127365,0.409479,272.71
Matt 13:33,5,Luke 10:27,0.069976,0.077309,0.051121,0.045541,125.71
Matt 13:33,6,Luke 21:31,0.066098,0.064332,0.07064,0.064706,591.71
Matt 13:33,7,Luke 6:20,0.06492,0.060089,0.077343,0.045659,98.29
Matt 13:33,8,Luke 7:32,0.060938,0.061054,0.06064,0.045682,37.29
Matt 13:33,9,Luke 12:52,0.06026,0.06422,0.050078,0.032719,246.71
Matt 13:33,10,Luke 20:33,0.059264,0.06143,0.053695,0.043045,546.71
Matt 13:33,11,Luke 18:16,0.058296,0.05513,0.066435,0.04261,438.71
Matt 13:33,12,Luke 9:62,0.056328,0.052331,0.066606,0.037925,98.71
Matt 13:33,13,Luke 15:3,0.054097,0.056566,0.047748,0.059003,326.71
Matt 13:33,14,Luke 7:28,0.054024,0.043677,0.080631,0.077816,41.29
Matt 13:33,15,Luke 8:9,0.053491,0.047289,0.06944,0.167225,10.29
Matt 13:33,16,Luke 2:50,0.052946,0.036363,0.095586,0.053505,241.29
Matt 13:33,17,Luke 8:11,0.052401,0.048197,0.063211,0.101397,8.29
Matt 13:33,18,Luke 6:49,0.052033,0.050298,0.056493,0.054286,69.29
Matt 13:33,19,Luke 9:11,0.051485,0.035996,0.091314,0.062977,47.71
Matt 13:33,20,Luke 24:36,0.049029,0.038265,0.076708,0.043687,760.71
Matt 13:34,1,Luke 15:3,0.163387,0.176486,0.129704,0.059003,326.29
Matt 13:34,2,Luke 24:25,0.144144,0.158913,0.106168,0.078238,749.29
Matt 13:34,3,Luke 24:36,0.131218,0.122296,0.15416,0.039027,760.29
Matt 13:34,4,Luke 8:11,0.120479,0.105966,0.157798,0.101397,8.71
Matt 13:34,5,Luke 8:9,0.119753,0.121981,0.114022,0.167225,10.71
Matt 13:34,6,Luke 12:41,0.115514,0.125455,0.089952,0.075232,235.29
Matt 13:34,7,Luke 21:29,0.110872,0.115007,0.100241,0.061563,589.29
Matt 13:34,8,Luke 2:50,0.107209,0.098337,0.130024,0.044835,241.71
Matt 13:34,9,Luke 22:47,0.105764,0.092728,0.139285,0.057469,645.29
Matt 13:34,10,Luke 8:4,0.105255,0.112959,0.085445,0.099745,15.71
Matt 13:34,11,Luke 2:18,0.100335,0.108494,0.079355,0.073549,273.71
Matt 13:34,12,Luke 18:21,0.100051,0.107355,0.081267,0.03537,443.29
Matt 13:34,13,Luke 2:17,0.095483,0.091022,0.106954,0.073549,274.71
Matt 13:34,14,Luke 2:33,0.089811,0.093352,0.080707,0.031353,258.71
Matt 13:34,15,Luke 11:14,0.088536,0.073459,0.127307,0.040434,154.29
Matt 13:34,16,Luke 24:9,0.087225,0.088656,0.083546,0.036703,733.29
Matt 13:34,17,Luke 9:11,0.08605,0.077364,0.108386,0.062977,47.29
Matt 13:34,18,Luke 1:45,0.083022,0.075198,0.103142,0.041278,326.71
Matt 13:34,19,Luke 16:14,0.080087,0.081931,0.075345,0.047963,369.29
Matt 13:34,20,Luke 18:1,0.079918,0.083548,0.070583,0.061154,423.29
Matt 13:35,1,Luke 15:3,0.10351,0.112227,0.081096,0.059003,325.86
Matt 13:35,2,Luke 1:64,0.099605,0.094398,0.112992,0.063566,308.14
Matt 13:35,3,Luke 7:26,0.093502,0.137819,0.052848,0.053885,44.14
Matt 13:35,4,Luke 11:50,0.09337,0.093495,0.166248,0.057847,189.86
Matt 13:35,5,Luke 18:34,0.084793,0.062439,0.142272,0.0568,455.86
Matt 13:35,6,Luke 19:42,0.077299,0.064213,0.110949,0.035637,506.86
Matt 13:35,7,Luke 1:70,0.076415,0.09385,0.09149,0.047886,302.14
Matt 13:35,8,Luke 11:54,0.067599,0.058721,0.090429,0.051674,193.86
Matt 13:35,9,Luke 22:71,0.066571,0.056559,0.092316,0.097678,668.86
Matt 13:35,10,Luke 12:41,0.066225,0.068819,0.059552,0.078188,234.86
Matt 13:35,11,Luke 4:21,0.06599,0.056717,0.089835,0.084878,181.14
Matt 13:35,12,Luke 22:16,0.063507,0.067101,0.054263,0.051095,613.86
Matt 13:35,13,Luke 7:16,0.061856,0.088864,0.040901,0.061411,54.14
Matt 13:35,14,Luke 8:11,0.061144,0.04299,0.107826,0.101397,9.14
Matt 13:35,15,Luke 11:9,0.057375,0.064285,0.039605,0.0432,148.86
Matt 13:35,16,Luke 12:16,0.056915,0.060243,0.048355,0.059527,209.86
Matt 13:35,17,Luke 21:29,0.056396,0.058379,0.051297,0.049164,588.86
Matt 13:35,18,Luke 14:7,0.055535,0.058784,0.04718,0.05076,294.86
Matt 13:35,19,Luke 21:24,0.054647,0.058548,0.044615,0.047508,583.86
Matt 13:35,20,Luke 9:31,0.052511,0.053424,0.050162,0.055306,66.86
Matt 13:36,1,Luke 8:9,0.120011,0.076734,0.231293,0.123376,11.57
Matt 13:36,2,Luke 15:3,0.110506,0.088199,0.167869,0.049175,325.43
Matt 13:36,3,Luke 8:51,0.110477,0.110488,0.11045,0.05516,30.43
Matt 13:36,4,Luke 6:20,0.087649,0.068156,0.137774,0.083339,99.57
Matt 13:36,5,Luke 15:25,0.086119,0.075326,0.113872,0.113426,347.43
Matt 13:36,6,Luke 10:7,0.081864,0.072704,0.10542,0.054956,104.43
Matt 13:36,7,Luke 5:30,0.079018,0.068326,0.10651,0.062394,128.57
Matt 13:36,8,Luke 9:18,0.077852,0.048813,0.152525,0.09525,53.43
Matt 13:36,9,Luke 8:11,0.077432,0.041252,0.170466,0.085568,9.57
Matt 13:36,10,Luke 19:39,0.075042,0.059236,0.115684,0.063057,503.43
Matt 13:36,11,Luke 8:22,0.073808,0.060066,0.109146,0.066851,1.43
Matt 13:36,12,Luke 12:41,0.072789,0.054085,0.120883,0.078188,234.43
Matt 13:36,13,Luke 8:4,0.07212,0.068861,0.080499,0.103157,16.57
Matt 13:36,14,Luke 12:10,0.070147,0.052785,0.114792,0.072652,203.43
Matt 13:36,15,Luke 17:1,0.070107,0.058112,0.100951,0.043016,386.43
Matt 13:36,16,Luke 22:11,0.069865,0.050744,0.119033,0.056921,608.43
Matt 13:36,17,Luke 9:12,0.069172,0.059497,0.094051,0.06856,47.43
Matt 13:36,18,Luke 7:18,0.068709,0.038471,0.146465,0.054537,52.57
Matt 13:36,19,Luke 17:31,0.06804,0.052397,0.108265,0.090392,416.43
Matt 13:36,20,Luke 8:34,0.067103,0.041534,0.132853,0.05654,13.43
Matt 13:37,1,Luke 8:5,0.185833,0.131483,0.325588,0.103157,16.0
Matt 13:37,2,Luke 6:5,0.18561,0.156246,0.261117,0.075294,115.0
Matt 13:37,3,Luke 22:69,0.181797,0.174854,0.199652,0.188836,666.0
Matt 13:37,4,Luke 22:70,0.152418,0.145784,0.169476,0.174192,667.0
Matt 13:37,5,Luke 17:30,0.146618,0.127153,0.196671,0.090392,415.0
Matt 13:37,6,Luke 17:24,0.143047,0.14233,0.144891,0.114977,409.0
Matt 13:37,7,Luke 9:20,0.142346,0.123157,0.191687,0.082819,55.0
Matt 13:37,8,Luke 19:10,0.132121,0.115702,0.174343,0.088012,474.0
Matt 13:37,9,Luke 22:48,0.131421,0.115245,0.173018,0.062075,645.0
Matt 13:37,10,Luke 22:22,0.12427,0.121124,0.132359,0.060462,619.0
Matt 13:37,11,Luke 8:21,0.121777,0.098385,0.181928,0.074765,0.0
Matt 13:37,12,Luke 17:26,0.119149,0.104643,0.156452,0.051062,411.0
Matt 13:37,13,Luke 24:7,0.116819,0.099069,0.162461,0.060097,730.0
Matt 13:37,14,Luke 12:8,0.116212,0.104386,0.146624,0.100038,201.0
Matt 13:37,15,Luke 4:12,0.113234,0.115641,0.107044,0.04566,191.0
Matt 13:37,16,Luke 6:22,0.111441,0.101526,0.136936,0.062575,98.0
Matt 13:37,17,Luke 10:22,0.111302,0.099966,0.140451,0.088553,119.0
Matt 13:37,18,Luke 20:3,0.111048,0.135403,0.048421,0.055383,515.0
Matt 13:37,19,Luke 9:44,0.10969,0.103725,0.125028,0.071462,79.0
Matt 13:37,20,Luke 7:34,0.106932,0.09828,0.129182,0.053551,37.0
Matt 13:38,1,Luke 22:70,0.202019,0.189386,0.234504,0.174192,665.29
Matt 13:38,2,Luke 9:35,0.175303,0.179654,0.164115,0.069711,68.29
Matt 13:38,3,Luke 22:69,0.166161,0.148081,0.212653,0.188836,664.29
Matt 13:38,4,Luke 10:22,0.156905,0.142869,0.192996,0.085079,117.29
Matt 13:38,5,Luke 20:36,0.141625,0.163412,0.085603,0.079589,546.29
Matt 13:38,6,Luke 15:25,0.138108,0.147301,0.114469,0.100623,345.29
Matt 13:38,7,Luke 6:5,0.131667,0.080245,0.263894,0.075294,116.71
Matt 13:38,8,Luke 17:24,0.128984,0.120537,0.150706,0.114977,407.29
Matt 13:38,9,Luke 6:35,0.125068,0.13569,0.097755,0.079353,86.71
Matt 13:38,10,Luke 4:41,0.119695,0.110789,0.142598,0.080465,163.71
Matt 13:38,11,Luke 3:23,0.105819,0.125838,0.054341,0.101984,219.71
Matt 13:38,12,Luke 8:15,0.105603,0.101315,0.116631,0.076295,7.71
Matt 13:38,13,Luke 8:9,0.103463,0.08017,0.16336,0.085568,13.71
Matt 13:38,14,Luke 3:22,0.101498,0.101385,0.10179,0.101984,220.71
Matt 13:38,15,Luke 17:30,0.101245,0.06992,0.181795,0.073479,413.29
Matt 13:38,16,Luke 16:8,0.101077,0.068163,0.185712,0.068821,360.29
Matt 13:38,17,Luke 15:21,0.089006,0.081074,0.109402,0.045516,341.29
