luke_ref,rank,matt_ref,score,score_content,score_all,window_support,nonlocality_vs_primary
Luke 21:34,1,Matt 24:22,0.116303,0.117711,0.112684,0.072712,22.29
Luke 21:34,2,Matt 13:1,0.101011,0.099922,0.103812,0.077794,458.29
Luke 21:34,3,Matt 3:1,0.089085,0.086951,0.094572,0.043976,805.29
Luke 21:34,4,Matt 24:36,0.073533,0.073655,0.07322,0.266515,8.29
Luke 21:34,5,Matt 10:17,0.065987,0.052714,0.100117,0.038878,564.29
Luke 21:34,6,Matt 26:29,0.065577,0.062021,0.074721,0.081835,81.71
Luke 21:34,7,Matt 26:43,0.063652,0.067485,0.053795,0.054557,95.71
Luke 21:34,8,Matt 24:48,0.063063,0.058217,0.075525,0.044165,3.71
Luke 21:34,9,Matt 24:29,0.060552,0.057053,0.069548,0.075854,15.29
Luke 21:34,10,Matt 24:19,0.059678,0.053535,0.075472,0.072462,25.29
Luke 21:34,11,Matt 16:6,0.05446,0.054778,0.053642,0.032166,320.29
Luke 21:34,12,Matt 6:1,0.053937,0.039357,0.09143,0.044186,715.29
Luke 21:34,13,Matt 16:11,0.052007,0.041627,0.078698,0.05154,315.29
Luke 21:34,14,Matt 6:21,0.051669,0.040128,0.081346,0.02498,695.29
Luke 21:34,15,Matt 13:15,0.050991,0.037038,0.086871,0.050123,444.29
Luke 21:34,16,Matt 13:22,0.045528,0.043441,0.050897,0.058213,437.29
Luke 21:34,17,Matt 5:8,0.045424,0.039238,0.061332,0.028734,756.29
Luke 21:34,18,Matt 22:23,0.044464,0.040063,0.055783,0.02358,105.29
Luke 21:34,19,Matt 11:29,0.042047,0.024958,0.085991,0.03482,510.29
Luke 21:34,20,Matt 7:15,0.041214,0.040715,0.042499,0.02211,667.29
Luke 21:35,1,Matt 27:45,0.150311,0.144178,0.166081,0.051603,163.43
Luke 21:35,2,Matt 24:47,0.081963,0.05187,0.159346,0.04839,6.57
Luke 21:35,3,Matt 4:16,0.081757,0.062796,0.130515,0.044379,782.57
Luke 21:35,4,Matt 17:6,0.081386,0.058243,0.140898,0.041592,301.57
Luke 21:35,5,Matt 3:5,0.077195,0.060867,0.119182,0.049527,810.57
Luke 21:35,6,Matt 28:18,0.076693,0.066211,0.103648,0.082673,202.43
Luke 21:35,7,Matt 13:2,0.074749,0.06541,0.098762,0.068083,466.57
Luke 21:35,8,Matt 27:36,0.067241,0.074021,0.049805,0.022365,154.43
Luke 21:35,9,Matt 18:10,0.064763,0.065752,0.06222,0.043718,271.57
Luke 21:35,10,Matt 9:35,0.064319,0.066121,0.059685,0.052067,593.57
Luke 21:35,11,Matt 13:56,0.064202,0.071216,0.046167,0.057188,412.57
Luke 21:35,12,Matt 15:35,0.062809,0.046151,0.105643,0.030428,339.57
Luke 21:35,13,Matt 18:18,0.062586,0.049723,0.09566,0.043998,264.57
Luke 21:35,14,Matt 28:20,0.062286,0.058196,0.072805,0.0,204.43
Luke 21:35,15,Matt 27:25,0.061798,0.039486,0.119174,0.047495,143.43
Luke 21:35,16,Matt 14:34,0.060556,0.045783,0.098542,0.046257,376.57
Luke 21:35,17,Matt 18:19,0.060329,0.054942,0.074181,0.043998,263.57
Luke 21:35,18,Matt 23:22,0.058554,0.045927,0.091026,0.030415,70.57
Luke 21:35,19,Matt 16:19,0.058349,0.043681,0.096068,0.051691,316.57
Luke 21:35,20,Matt 26:39,0.0553,0.037556,0.100926,0.024643,82.43
Luke 21:36,1,Matt 13:51,0.121784,0.131155,0.097688,0.066911,426.86
Luke 21:36,2,Matt 13:56,0.111795,0.120992,0.088143,0.057188,421.86
Luke 21:36,3,Matt 17:22,0.111508,0.10421,0.130273,0.058582,295.86
Luke 21:36,4,Matt 26:24,0.105292,0.097964,0.124137,0.055525,58.14
Luke 21:36,5,Matt 23:36,0.104258,0.1091,0.091807,0.046854,65.86
Luke 21:36,6,Matt 12:8,0.100821,0.089291,0.13047,0.036457,519.86
Luke 21:36,7,Matt 24:30,0.098296,0.084408,0.134009,0.056936,32.86
Luke 21:36,8,Matt 24:34,0.097279,0.115591,0.05019,0.059777,28.86
Luke 21:36,9,Matt 12:32,0.094455,0.087025,0.11356,0.048698,495.86
Luke 21:36,10,Matt 26:2,0.091164,0.07137,0.142064,0.075697,36.14
Luke 21:36,11,Matt 16:27,0.088372,0.082272,0.104056,0.073664,317.86
Luke 21:36,12,Matt 24:44,0.085801,0.079769,0.101311,0.045039,18.86
Luke 21:36,13,Matt 13:41,0.084611,0.072098,0.116787,0.054819,436.86
Luke 21:36,14,Matt 4:9,0.081732,0.101081,0.03198,0.049286,798.86
Luke 21:36,15,Matt 25:31,0.080597,0.071592,0.103754,0.063269,19.14
Luke 21:36,16,Matt 6:33,0.080108,0.080895,0.078086,0.053186,701.86
Luke 21:36,17,Matt 17:12,0.078735,0.074624,0.089305,0.045095,304.86
Luke 21:36,18,Matt 13:37,0.078601,0.066193,0.110508,0.055645,440.86
Luke 21:36,19,Matt 16:28,0.077722,0.073027,0.089795,0.073664,316.86
Luke 21:36,20,Matt 24:37,0.076206,0.067524,0.098529,0.079341,25.86
Luke 21:37,1,Matt 26:30,0.204202,0.175721,0.277438,0.088792,54.86
Luke 21:37,2,Matt 26:55,0.144344,0.141407,0.151896,0.088075,79.86
Luke 21:37,3,Matt 24:1,0.114716,0.098252,0.15705,0.11193,71.14
Luke 21:37,4,Matt 21:17,0.109808,0.115638,0.094819,0.052151,185.14
Luke 21:37,5,Matt 21:1,0.107635,0.084971,0.165915,0.059814,201.14
Luke 21:37,6,Matt 23:30,0.101064,0.10128,0.100509,0.049398,81.14
Luke 21:37,7,Matt 24:3,0.093865,0.07546,0.141193,0.061015,69.14
Luke 21:37,8,Matt 25:6,0.090424,0.073271,0.134532,0.054194,15.14
Luke 21:37,9,Matt 12:40,0.088278,0.082202,0.103901,0.054053,497.14
Luke 21:37,10,Matt 24:38,0.088001,0.088533,0.086635,0.078856,34.14
Luke 21:37,11,Matt 12:6,0.086765,0.072798,0.122679,0.081156,531.14
Luke 21:37,12,Matt 5:19,0.085243,0.077762,0.10448,0.053548,773.14
Luke 21:37,13,Matt 21:23,0.08289,0.057801,0.147403,0.072394,179.14
Luke 21:37,14,Matt 24:16,0.081025,0.058337,0.139364,0.044427,56.14
Luke 21:37,15,Matt 11:24,0.080785,0.100864,0.029153,0.044029,543.14
Luke 21:37,16,Matt 11:22,0.080357,0.100411,0.028788,0.044237,545.14
Luke 21:37,17,Matt 21:12,0.076686,0.055528,0.131094,0.110256,190.14
Luke 21:37,18,Matt 22:3,0.07651,0.058586,0.122599,0.050981,153.14
Luke 21:37,19,Matt 13:1,0.071349,0.053363,0.117598,0.062809,486.14
Luke 21:37,20,Matt 5:1,0.069475,0.045071,0.13223,0.059332,791.14
Luke 21:38,1,Matt 27:25,0.171774,0.186827,0.133066,0.059894,115.57
Luke 21:38,2,Matt 24:1,0.13229,0.111848,0.184856,0.11193,80.43
Luke 21:38,3,Matt 21:12,0.115439,0.095085,0.16778,0.110256,199.43
Luke 21:38,4,Matt 12:6,0.102773,0.090967,0.133132,0.081156,540.43
Luke 21:38,5,Matt 21:14,0.101132,0.079513,0.156725,0.104472,197.43
Luke 21:38,6,Matt 21:23,0.096631,0.077111,0.146827,0.072394,188.43
Luke 21:38,7,Matt 4:23,0.089606,0.063181,0.157557,0.04836,803.43
Luke 21:38,8,Matt 3:5,0.085193,0.038803,0.204482,0.031689,838.43
Luke 21:38,9,Matt 2:4,0.078019,0.062102,0.118949,0.114362,862.43
Luke 21:38,10,Matt 4:5,0.075228,0.060866,0.11216,0.047445,821.43
Luke 21:38,11,Matt 13:15,0.073982,0.066407,0.09346,0.061099,481.43
Luke 21:38,12,Matt 27:1,0.073346,0.059228,0.109651,0.069589,91.57
Luke 21:38,13,Matt 26:5,0.072628,0.050756,0.128872,0.07365,20.57
Luke 21:38,14,Matt 12:5,0.070625,0.052527,0.117162,0.082961,541.43
Luke 21:38,15,Matt 2:3,0.07037,0.059272,0.098906,0.114362,863.43
Luke 21:38,16,Matt 13:17,0.070213,0.074758,0.058526,0.044207,479.43
Luke 21:38,17,Matt 21:15,0.066966,0.050731,0.108712,0.104472,196.43
Luke 21:38,18,Matt 1:21,0.062267,0.049119,0.096075,0.048483,870.43
Luke 21:38,19,Matt 7:26,0.061272,0.043832,0.106117,0.031897,693.43
Luke 21:38,20,Matt 13:9,0.060889,0.063748,0.053538,0.026482,487.43
Luke 22:1,1,Matt 26:17,0.178876,0.162426,0.221176,0.102919,23.29
Luke 22:1,2,Matt 26:5,0.126798,0.107247,0.177072,0.07365,11.29
Luke 22:1,3,Matt 3:2,0.092529,0.094756,0.086804,0.041838,850.71
Luke 22:1,4,Matt 26:19,0.084372,0.086201,0.07967,0.071443,25.29
Luke 22:1,5,Matt 10:7,0.083499,0.083335,0.083922,0.020936,620.71
Luke 22:1,6,Matt 27:15,0.08325,0.085044,0.078635,0.035223,96.29
Luke 22:1,7,Matt 26:46,0.078209,0.083282,0.065164,0.099986,52.29
Luke 22:1,8,Matt 26:18,0.077619,0.075716,0.082512,0.102919,24.29
Luke 22:1,9,Matt 26:2,0.074717,0.074508,0.075252,0.132833,8.29
Luke 22:1,10,Matt 4:17,0.066473,0.066181,0.067222,0.050127,818.71
Luke 22:1,11,Matt 21:34,0.055807,0.053196,0.062523,0.027456,186.71
Luke 22:1,12,Matt 26:45,0.052142,0.050087,0.057426,0.099986,51.29
Luke 22:1,13,Matt 21:1,0.046711,0.048022,0.043341,0.025333,219.71
Luke 22:1,14,Matt 22:31,0.040488,0.017793,0.098845,0.029169,143.71
Luke 22:1,15,Matt 21:4,0.039344,0.020753,0.087149,0.01833,216.71
Luke 22:1,16,Matt 12:17,0.038925,0.021504,0.083722,0.024288,538.71
Luke 22:1,17,Matt 4:14,0.038925,0.021504,0.083722,0.047162,821.71
Luke 22:1,18,Matt 27:22,0.035847,0.022322,0.070625,0.052573,103.29
Luke 22:1,19,Matt 2:17,0.035702,0.018423,0.080135,0.047142,858.71
Luke 22:1,20,Matt 12:48,0.034098,0.015751,0.081277,0.036163,507.71
Luke 22:2,1,Matt 2:4,0.199912,0.177489,0.257572,0.103945,881.0
Luke 22:2,2,Matt 20:18,0.153217,0.148933,0.164231,0.099855,246.0
Luke 22:2,3,Matt 21:15,0.152775,0.123436,0.228217,0.066577,215.0
Luke 22:2,4,Matt 26:3,0.14724,0.111761,0.238472,0.099249,0.0
Luke 22:2,5,Matt 27:41,0.120979,0.093384,0.191936,0.044469,113.0
Luke 22:2,6,Matt 21:46,0.110606,0.102595,0.131205,0.075029,184.0
Luke 22:2,7,Matt 16:21,0.105636,0.105319,0.106451,0.074437,361.0
Luke 22:2,8,Matt 26:57,0.099277,0.076267,0.158447,0.105025,54.0
Luke 22:2,9,Matt 27:1,0.09822,0.071394,0.1672,0.109033,73.0
Luke 22:2,10,Matt 26:59,0.095734,0.084981,0.123385,0.07334,56.0
Luke 22:2,11,Matt 26:47,0.085596,0.063802,0.141639,0.099986,44.0
Luke 22:2,12,Matt 21:23,0.083606,0.056688,0.152824,0.044039,207.0
Luke 22:2,13,Matt 28:5,0.082732,0.080783,0.087744,0.037068,143.0
Luke 22:2,14,Matt 21:45,0.081307,0.051838,0.157084,0.075029,185.0
Luke 22:2,15,Matt 27:12,0.079232,0.05528,0.140823,0.044054,84.0
Luke 22:2,16,Matt 7:8,0.069793,0.047484,0.12716,0.036716,730.0
Luke 22:2,17,Matt 23:2,0.069497,0.050955,0.117177,0.034707,136.0
Luke 22:2,18,Matt 7:29,0.068702,0.055089,0.103707,0.029795,709.0
Luke 22:2,19,Matt 9:3,0.067313,0.054349,0.100648,0.030231,672.0
Luke 22:2,20,Matt 27:62,0.067278,0.043346,0.128818,0.047282,134.0
Luke 22:3,1,Matt 26:14,0.184405,0.180384,0.194743,0.218018,0.0
Luke 22:3,2,Matt 10:4,0.149522,0.142102,0.168603,0.097204,644.0
Luke 22:3,3,Matt 12:26,0.11069,0.120358,0.085829,0.062268,550.0
Luke 22:3,4,Matt 26:47,0.079458,0.075921,0.088554,0.099986,33.0
Luke 22:3,5,Matt 2:6,0.076285,0.076927,0.074634,0.051936,890.0
Luke 22:3,6,Matt 26:25,0.075812,0.064453,0.105021,0.057745,11.0
Luke 22:3,7,Matt 22:3,0.074732,0.062509,0.106165,0.044993,192.0
Luke 22:3,8,Matt 26:20,0.0716,0.058842,0.104409,0.050681,6.0
Luke 22:3,9,Matt 10:12,0.071264,0.048415,0.130021,0.027186,636.0
Luke 22:3,10,Matt 23:13,0.065487,0.068109,0.058745,0.038925,136.0
Luke 22:3,11,Matt 10:5,0.065446,0.053972,0.09495,0.097204,643.0
Luke 22:3,12,Matt 19:28,0.063082,0.056015,0.081256,0.029661,277.0
Luke 22:3,13,Matt 16:23,0.060907,0.060711,0.061411,0.031042,370.0
Luke 22:3,14,Matt 20:17,0.055016,0.042759,0.086533,0.099855,258.0
Luke 22:3,15,Matt 4:10,0.054436,0.056167,0.049985,0.039455,846.0
Luke 22:3,16,Matt 27:3,0.054043,0.04143,0.086477,0.117023,64.0
Luke 22:3,17,Matt 8:5,0.051407,0.034053,0.096031,0.022819,715.0
Luke 22:3,18,Matt 13:55,0.048302,0.049034,0.046417,0.032221,471.0
Luke 22:3,19,Matt 22:8,0.047248,0.045776,0.051032,0.031355,187.0
Luke 22:3,20,Matt 11:1,0.046878,0.037353,0.071372,0.031056,605.0
Luke 22:4,1,Matt 17:3,0.1161,0.123527,0.097002,0.032622,362.5
Luke 22:4,2,Matt 26:3,0.105142,0.079783,0.170351,0.060328,11.5
Luke 22:4,3,Matt 20:18,0.101405,0.082123,0.150985,0.076998,257.5
Luke 22:4,4,Matt 27:3,0.095324,0.068167,0.165157,0.117023,63.5
Luke 22:4,5,Matt 27:12,0.081042,0.057329,0.142019,0.027857,72.5
Luke 22:4,6,Matt 21:45,0.079945,0.053759,0.14728,0.05938,196.5
Luke 22:4,7,Matt 26:16,0.078683,0.058313,0.131064,0.227804,1.5
Luke 22:4,8,Matt 27:18,0.077023,0.065512,0.10662,0.057006,78.5
Luke 22:4,9,Matt 18:34,0.074225,0.041206,0.159131,0.042465,306.5
Luke 22:4,10,Matt 9:7,0.069092,0.070186,0.066278,0.033636,679.5
Luke 22:4,11,Matt 16:21,0.067457,0.05655,0.095503,0.046399,372.5
Luke 22:4,12,Matt 10:19,0.065447,0.070963,0.051265,0.056242,629.5
Luke 22:4,13,Matt 27:62,0.06375,0.044953,0.112087,0.025353,122.5
Luke 22:4,14,Matt 2:4,0.062549,0.040742,0.118622,0.050414,892.5
Luke 22:4,15,Matt 22:45,0.061409,0.063994,0.054763,0.032318,150.5
Luke 22:4,16,Matt 27:41,0.061021,0.047676,0.095337,0.021323,101.5
Luke 22:4,17,Matt 10:4,0.060348,0.04389,0.102669,0.097204,644.5
Luke 22:4,18,Matt 22:22,0.059196,0.057753,0.062906,0.020744,173.5
Luke 22:4,19,Matt 26:48,0.058843,0.04356,0.098142,0.089958,33.5
Luke 22:4,20,Matt 27:1,0.058008,0.038857,0.107255,0.11124,61.5
Luke 22:5,1,Matt 26:15,0.111166,0.121999,0.083309,0.24585,0.0
Luke 22:5,2,Matt 28:12,0.100468,0.108691,0.079324,0.043587,138.0
Luke 22:5,3,Matt 5:12,0.083741,0.070282,0.118348,0.024024,820.0
Luke 22:5,4,Matt 27:5,0.079297,0.083222,0.069205,0.079345,65.0
Luke 22:5,5,Matt 26:49,0.078291,0.080471,0.072683,0.059793,34.0
Luke 22:5,6,Matt 2:10,0.076739,0.081956,0.063323,0.030685,887.0
Luke 22:5,7,Matt 25:18,0.072819,0.077038,0.06197,0.038643,43.0
Luke 22:5,8,Matt 28:9,0.070101,0.071408,0.066739,0.048739,135.0
Luke 22:5,9,Matt 25:27,0.064873,0.071566,0.047663,0.055447,34.0
Luke 22:5,10,Matt 28:15,0.063927,0.069967,0.048396,0.037097,141.0
Luke 22:5,11,Matt 18:13,0.062856,0.067715,0.050362,0.027034,328.0
Luke 22:5,12,Matt 13:11,0.062682,0.068063,0.048846,0.030913,516.0
Luke 22:5,13,Matt 27:6,0.06164,0.066583,0.04893,0.060666,66.0
Luke 22:5,14,Matt 27:3,0.061138,0.063957,0.053888,0.117023,63.0
Luke 22:5,15,Matt 27:29,0.052312,0.05158,0.054193,0.030911,89.0
Luke 22:5,16,Matt 27:9,0.052141,0.055934,0.042386,0.033564,69.0
Luke 22:5,17,Matt 7:11,0.046571,0.05048,0.036519,0.019252,739.0
Luke 22:5,18,Matt 4:9,0.045112,0.047506,0.038957,0.031458,848.0
Luke 22:5,19,Matt 6:11,0.044163,0.049149,0.031342,0.018357,773.0
Luke 22:5,20,Matt 5:31,0.043957,0.046453,0.037538,0.021688,801.0
Luke 22:6,1,Matt 26:16,0.521526,0.623647,0.258928,0.346932,0.0
Luke 22:6,2,Matt 21:46,0.107361,0.100848,0.12411,0.043176,197.0
Luke 22:6,3,Matt 3:6,0.104751,0.113972,0.081042,0.037677,869.0
Luke 22:6,4,Matt 27:18,0.081781,0.073142,0.103996,0.040234,77.0
Luke 22:6,5,Matt 26:46,0.080609,0.065941,0.118327,0.058084,30.0
Luke 22:6,6,Matt 12:46,0.075684,0.078304,0.068947,0.037799,532.0
Luke 22:6,7,Matt 26:25,0.075374,0.048879,0.143504,0.051872,9.0
Luke 22:6,8,Matt 11:25,0.066965,0.069726,0.059866,0.037469,583.0
Luke 22:6,9,Matt 10:4,0.062024,0.049002,0.095509,0.037665,646.0
Luke 22:6,10,Matt 26:48,0.061414,0.048634,0.094279,0.057685,32.0
Luke 22:6,11,Matt 26:21,0.060543,0.067028,0.043865,0.052897,5.0
Luke 22:6,12,Matt 27:3,0.060407,0.036482,0.121929,0.073838,62.0
Luke 22:6,13,Matt 25:14,0.05898,0.047101,0.089527,0.036537,48.0
Luke 22:6,14,Matt 13:2,0.058467,0.059816,0.054997,0.030944,526.0
Luke 22:6,15,Matt 20:19,0.058098,0.044624,0.092744,0.042665,258.0
Luke 22:6,16,Matt 18:34,0.058014,0.046005,0.088895,0.033595,308.0
Luke 22:6,17,Matt 26:15,0.05798,0.048402,0.08261,0.28587,1.0
Luke 22:6,18,Matt 7:7,0.056285,0.059357,0.048384,0.039382,744.0
Luke 22:6,19,Matt 27:2,0.054488,0.055503,0.051877,0.073838,61.0
Luke 22:6,20,Matt 24:10,0.053424,0.057696,0.042439,0.028596,103.0
Luke 22:7,1,Matt 26:17,0.175269,0.14593,0.250712,0.346932,0.67
Luke 22:7,2,Matt 26:2,0.121911,0.097186,0.18549,0.081067,14.33
Luke 22:7,3,Matt 26:19,0.095653,0.080604,0.134351,0.178024,2.67
Luke 22:7,4,Matt 9:15,0.084409,0.086581,0.078823,0.059759,673.33
Luke 22:7,5,Matt 26:18,0.068889,0.054812,0.105086,0.346932,1.67
Luke 22:7,6,Matt 24:42,0.066319,0.054697,0.096205,0.023998,71.33
Luke 22:7,7,Matt 16:19,0.062868,0.058452,0.074223,0.044886,376.33
Luke 22:7,8,Matt 17:10,0.062307,0.063628,0.05891,0.041695,357.33
Luke 22:7,9,Matt 18:18,0.061456,0.066538,0.048386,0.028909,324.33
Luke 22:7,10,Matt 24:38,0.060262,0.0436,0.103107,0.03524,75.33
Luke 22:7,11,Matt 24:37,0.059196,0.032428,0.12803,0.041581,76.33
Luke 22:7,12,Matt 22:4,0.057627,0.056992,0.059262,0.08964,193.33
Luke 22:7,13,Matt 25:27,0.056229,0.058624,0.050072,0.025554,35.33
Luke 22:7,14,Matt 24:19,0.05369,0.036753,0.097243,0.019836,94.33
Luke 22:7,15,Matt 24:22,0.052412,0.037032,0.091962,0.019844,91.33
Luke 22:7,16,Matt 27:2,0.051833,0.054512,0.044944,0.054552,60.67
Luke 22:7,17,Matt 16:21,0.049486,0.04943,0.049629,0.05471,374.33
Luke 22:7,18,Matt 23:30,0.049308,0.028389,0.103102,0.023698,122.33
Luke 22:7,19,Matt 25:13,0.04727,0.037666,0.071966,0.033913,49.33
Luke 22:7,20,Matt 26:54,0.046066,0.046657,0.044547,0.0276,37.67
Luke 22:8,1,Matt 26:19,0.217641,0.238959,0.162823,0.178024,2.33
Luke 22:8,2,Matt 26:17,0.14458,0.141027,0.153716,0.346932,0.33
Luke 22:8,3,Matt 11:4,0.143013,0.16945,0.075033,0.051021,604.67
Luke 22:8,4,Matt 9:14,0.101666,0.104602,0.094116,0.077108,674.67
Luke 22:8,5,Matt 2:8,0.087404,0.090258,0.080064,0.050417,890.67
Luke 22:8,6,Matt 11:18,0.085252,0.094281,0.062034,0.049626,590.67
Luke 22:8,7,Matt 25:41,0.080033,0.075808,0.090899,0.069366,21.67
Luke 22:8,8,Matt 17:1,0.079729,0.059787,0.131009,0.04433,366.67
Luke 22:8,9,Matt 21:2,0.079362,0.09562,0.037555,0.067381,241.67
Luke 22:8,10,Matt 10:2,0.076811,0.060553,0.118616,0.036695,648.67
Luke 22:8,11,Matt 26:18,0.075862,0.065611,0.102223,0.346932,1.33
Luke 22:8,12,Matt 26:2,0.075319,0.064564,0.102975,0.077434,14.67
Luke 22:8,13,Matt 22:4,0.070291,0.069185,0.073135,0.08964,193.67
Luke 22:8,14,Matt 26:21,0.068932,0.073591,0.05695,0.063345,4.33
Luke 22:8,15,Matt 15:15,0.067641,0.059046,0.089742,0.062691,419.67
Luke 22:8,16,Matt 26:26,0.062981,0.061965,0.065596,0.052346,9.33
Luke 22:8,17,Matt 14:4,0.055716,0.06117,0.041691,0.048144,466.67
Luke 22:8,18,Matt 11:7,0.05516,0.058125,0.047536,0.029248,601.67
Luke 22:8,19,Matt 8:9,0.054535,0.050484,0.06495,0.04563,713.67
Luke 22:8,20,Matt 12:4,0.054445,0.056867,0.048219,0.045247,574.67
Luke 22:9,1,Matt 26:17,0.518051,0.563029,0.402394,0.270596,0.0
Luke 22:9,2,Matt 2:2,0.159943,0.188966,0.085314,0.113481,897.0
Luke 22:9,3,Matt 2:4,0.113317,0.089169,0.175413,0.058758,895.0
Luke 22:9,4,Matt 27:21,0.094619,0.068234,0.162466,0.053098,79.0
Luke 22:9,5,Matt 8:20,0.089448,0.078169,0.118454,0.094706,703.0
Luke 22:9,6,Matt 26:19,0.088361,0.090771,0.082164,0.170342,2.0
Luke 22:9,7,Matt 20:21,0.081805,0.061782,0.133293,0.058928,257.0
Luke 22:9,8,Matt 21:29,0.078318,0.070151,0.099317,0.055452,215.0
Luke 22:9,9,Matt 20:23,0.076105,0.070283,0.091077,0.044161,255.0
Luke 22:9,10,Matt 25:41,0.072528,0.073478,0.070086,0.069366,22.0
Luke 22:9,11,Matt 3:3,0.072311,0.072711,0.071282,0.050573,873.0
Luke 22:9,12,Matt 20:32,0.071913,0.07409,0.066317,0.044386,246.0
Luke 22:9,13,Matt 13:28,0.068623,0.055552,0.102235,0.045382,501.0
Luke 22:9,14,Matt 26:15,0.068111,0.063258,0.08059,0.255373,2.0
Luke 22:9,15,Matt 25:34,0.067744,0.068525,0.065736,0.043599,29.0
Luke 22:9,16,Matt 27:17,0.067439,0.062142,0.08106,0.034393,75.0
Luke 22:9,17,Matt 19:17,0.066084,0.047014,0.115122,0.059918,291.0
Luke 22:9,18,Matt 20:27,0.062856,0.06908,0.046851,0.033828,251.0
Luke 22:9,19,Matt 22:4,0.062854,0.064357,0.058987,0.071952,194.0
Luke 22:9,20,Matt 18:30,0.059557,0.054958,0.071385,0.026924,313.0
Luke 22:10,1,Matt 10:12,0.115649,0.094392,0.170309,0.089285,639.5
Luke 22:10,2,Matt 21:10,0.077297,0.058296,0.126155,0.056041,234.5
Luke 22:10,3,Matt 10:23,0.077031,0.057628,0.126924,0.084981,628.5
Luke 22:10,4,Matt 9:9,0.073281,0.066357,0.091085,0.093884,680.5
Luke 22:10,5,Matt 3:11,0.073219,0.069706,0.082252,0.046942,865.5
Luke 22:10,6,Matt 8:23,0.073036,0.046494,0.141288,0.050561,700.5
Luke 22:10,7,Matt 15:17,0.072827,0.052303,0.125603,0.05829,418.5
Luke 22:10,8,Matt 23:13,0.070072,0.070345,0.069369,0.031411,139.5
Luke 22:10,9,Matt 12:29,0.068744,0.055068,0.103913,0.06413,550.5
Luke 22:10,10,Matt 9:19,0.063868,0.04918,0.101637,0.035907,670.5
Luke 22:10,11,Matt 10:14,0.063242,0.047823,0.102891,0.068859,637.5
Luke 22:10,12,Matt 8:32,0.063201,0.039345,0.124547,0.058059,691.5
Luke 22:10,13,Matt 8:17,0.061816,0.060176,0.066034,0.088266,706.5
Luke 22:10,14,Matt 4:20,0.06056,0.044535,0.101764,0.035179,839.5
Luke 22:10,15,Matt 14:28,0.060454,0.057233,0.068735,0.05886,443.5
Luke 22:10,16,Matt 9:28,0.059079,0.036822,0.116314,0.064191,661.5
Luke 22:10,17,Matt 14:13,0.059011,0.043193,0.099686,0.044591,458.5
Luke 22:10,18,Matt 21:18,0.058931,0.035219,0.119906,0.036733,226.5
Luke 22:10,19,Matt 4:22,0.057225,0.040352,0.100614,0.026428,837.5
Luke 22:10,20,Matt 26:18,0.057222,0.032158,0.121672,0.279928,0.5
Luke 22:11,1,Matt 26:18,0.238333,0.202363,0.330829,0.279928,0.0
Luke 22:11,2,Matt 26:17,0.153598,0.138047,0.193587,0.279928,1.0
Luke 22:11,3,Matt 9:11,0.129052,0.096814,0.21195,0.07022,679.0
Luke 22:11,4,Matt 2:2,0.119525,0.117361,0.125088,0.068361,898.0
Luke 22:11,5,Matt 10:25,0.100817,0.080221,0.153777,0.059625,627.0
Luke 22:11,6,Matt 26:19,0.100105,0.081021,0.149181,0.231165,1.0
Luke 22:11,7,Matt 8:19,0.09537,0.10135,0.079992,0.078481,705.0
Luke 22:11,8,Matt 20:11,0.091943,0.078831,0.125659,0.046784,268.0
Luke 22:11,9,Matt 10:24,0.090016,0.087327,0.096932,0.078052,628.0
Luke 22:11,10,Matt 26:26,0.082701,0.07239,0.109216,0.046785,8.0
Luke 22:11,11,Matt 17:24,0.082201,0.070378,0.112604,0.059789,346.0
Luke 22:11,12,Matt 22:16,0.078275,0.072251,0.093765,0.042167,183.0
Luke 22:11,13,Matt 12:38,0.075202,0.08572,0.048156,0.031864,542.0
Luke 22:11,14,Matt 6:19,0.073995,0.078667,0.061979,0.057409,768.0
Luke 22:11,15,Matt 26:21,0.073759,0.070316,0.082613,0.060568,3.0
Luke 22:11,16,Matt 6:20,0.071326,0.079602,0.050043,0.057409,767.0
Luke 22:11,17,Matt 24:43,0.070606,0.05683,0.10603,0.045805,72.0
Luke 22:11,18,Matt 13:36,0.069865,0.050744,0.119033,0.056921,494.0
Luke 22:11,19,Matt 26:2,0.068509,0.049243,0.118049,0.073163,16.0
Luke 22:11,20,Matt 19:16,0.067945,0.080577,0.035463,0.043973,293.0
Luke 22:12,1,Matt 21:8,0.122006,0.129876,0.101769,0.062668,237.5
Luke 22:12,2,Matt 15:18,0.06807,0.072899,0.055651,0.029245,418.5
Luke 22:12,3,Matt 23:11,0.060989,0.060614,0.061953,0.017081,142.5
Luke 22:12,4,Matt 27:36,0.057823,0.061638,0.048012,0.022656,92.5
Luke 22:12,5,Matt 26:19,0.052885,0.056191,0.044383,0.231165,0.5
Luke 22:12,6,Matt 11:11,0.051422,0.052644,0.048279,0.029367,599.5
Luke 22:12,7,Matt 4:8,0.049656,0.052151,0.04324,0.033978,852.5
Luke 22:12,8,Matt 6:21,0.04914,0.048005,0.05206,0.055007,766.5
Luke 22:12,9,Matt 19:2,0.04913,0.052042,0.041641,0.027121,307.5
Luke 22:12,10,Matt 8:4,0.047509,0.050853,0.03891,0.045268,720.5
Luke 22:12,11,Matt 12:6,0.047282,0.04696,0.048111,0.02526,574.5
Luke 22:12,12,Matt 22:38,0.045701,0.047556,0.040931,0.020383,161.5
