source_book,source_ref,source_idx,target_book,target_ref,target_idx,source_token_count,target_token_count,score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,weighted_jaccard,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens,source_text_critical_status,lemma_jaccard,lemma_bigram_dice,lemma_trigram_dice,lemma_lcs_len,lemma_lcs_ratio,lemma_max_exact_run_len,lemma_max_exact_run,lemma_shared_content_token_count,lemma_shared_content_tokens,lemma_score,lemma_minus_surface_score
Mark,Mark 9:15,337,Luke,Luke 6:19,272,7,9,0.1627,0.1429,0.1429,0.1429,0.0,0.1111,2,0.2857,2,πασ οχλοσ,2,οχλοσ πασ,main_text,0.1667,0.1538,0.0,2,0.2857,2,πασ οχλοσ,2,οχλοσ πασ,0.1801,0.0174
Mark,Mark 12:7,461,Luke,Luke 7:49,351,12,10,0.1131,0.1,0.1,0.1,0.0,0.0622,2,0.2,2,ουτοσ εστιν,2,εστιν ουτοσ,main_text,0.1667,0.1538,0.0,2,0.2857,2,λεγω ειμι,2,ειμι λεγω,0.1801,0.067
Mark,Mark 6:7,199,Luke,Luke 9:1,409,13,10,0.1959,0.2222,0.2222,0.0952,0.0,0.1587,4,0.4,2,τουσ δωδεκα,4,αυτοισ δωδεκα εξουσιαν τουσ,main_text,0.2,0.0,0.0,3,0.3333,1,δωδεκα,3,διδωμι δωδεκα εξουσια,0.18,-0.0159
Mark,Mark 4:40,148,Luke,Luke 24:38,1134,6,6,0.0866,0.2,0.2,0.0,0.0,0.1328,0,0.0,0,,2,αυτοισ εστε,main_text,0.2,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.18,0.0934
Mark,Mark 14:24,559,Luke,Luke 6:5,258,8,6,0.0717,0.1667,0.1667,0.0,0.0,0.1011,0,0.0,0,,2,αυτοισ εστιν,main_text,0.2,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.18,0.1083
Mark,Mark 4:35,143,Luke,Luke 10:12,482,8,8,0.0687,0.1538,0.1538,0.0,0.0,0.1441,0,0.0,0,,2,εκεινη ημερα,main_text,0.2,0.0,0.0,2,0.3333,1,λεγω,2,ημερα λεγω,0.18,0.1113
Mark,Mark 14:24,559,Luke,Luke 1:61,61,8,11,0.0506,0.1176,0.1176,0.0,0.0,0.07,0,0.0,0,,2,εστιν τησ,main_text,0.2,0.0,0.0,2,0.3333,1,λεγω,2,ειμι λεγω,0.18,0.1294
Mark,Mark 3:11,84,Luke,Luke 15:21,716,9,12,0.0476,0.1111,0.1111,0.0,0.0,0.0641,0,0.0,0,,2,αυτω υιοσ,main_text,0.2,0.0,0.0,3,0.3333,1,λεγω,3,ειμι λεγω υιοσ,0.18,0.1324
Mark,Mark 5:30,179,Luke,Luke 8:45,397,11,9,0.0474,0.1111,0.1111,0.0,0.0,0.0591,0,0.0,0,,2,ιησουσ τισ,main_text,0.25,0.0,0.0,2,0.2,1,ιησουσ,4,απτω ιησουσ λεγω οχλοσ,0.18,0.1326
Mark,Mark 10:47,417,Luke,Luke 19:9,846,11,12,0.0414,0.0952,0.1,0.0,0.0,0.0518,0,0.0,0,,2,εστιν ιησουσ,main_text,0.25,0.0,0.0,2,0.2,1,ιησουσ,4,ειμι ιησουσ λεγω υιοσ,0.18,0.1386
Mark,Mark 8:11,295,Luke,Luke 11:53,565,10,9,0.0521,0.1176,0.1176,0.0,0.0,0.1008,0,0.0,0,,2,ηρξαντο φαρισαιοι,main_text,0.2308,0.0,0.0,2,0.25,1,εξερχομαι,3,αρχω εξερχομαι φαρισαιοσ,0.1798,0.1277
Mark,Mark 3:27,100,Luke,Luke 10:5,475,14,8,0.1429,0.1667,0.1765,0.0,0.0,0.1204,3,0.375,1,εισ,3,εισ οικιαν πρωτον,main_text,0.2143,0.0,0.0,2,0.3333,1,οικια,3,εισερχομαι οικια πρωτοσ,0.1797,0.0368
Mark,Mark 5:23,172,Luke,Luke 24:40,1136,11,8,0.1377,0.1176,0.1176,0.1176,0.0,0.093,2,0.25,2,τασ χειρασ,2,τασ χειρασ,main_text,0.1538,0.0,0.0,2,0.5,1,λεγω,2,λεγω χειρ,0.1797,0.042
Mark,Mark 9:31,353,Luke,Luke 24:40,1136,15,8,0.1167,0.15,0.1579,0.0,0.0,0.1096,2,0.25,1,τουσ,3,αυτοισ τουσ χειρασ,main_text,0.1538,0.0,0.0,2,0.5,1,λεγω,2,λεγω χειρ,0.1797,0.063
Mark,Mark 12:35,489,Luke,Luke 6:5,258,11,6,0.0584,0.1333,0.1333,0.0,0.0,0.1014,0,0.0,0,,2,εστιν υιοσ,main_text,0.2143,0.0,0.0,2,0.3333,1,λεγω,3,ειμι λεγω υιοσ,0.1797,0.1213
Mark,Mark 2:28,73,Luke,Luke 1:32,32,6,13,0.0521,0.1176,0.1176,0.0,0.0,0.1003,0,0.0,0,,2,κυριοσ υιοσ,main_text,0.2143,0.0,0.0,2,0.3333,1,κυριοσ,3,ειμι κυριοσ υιοσ,0.1797,0.1276
Mark,Mark 2:19,64,Luke,Luke 6:5,258,16,6,0.0502,0.1176,0.1176,0.0,0.0,0.0631,0,0.0,0,,2,αυτοισ εστιν,main_text,0.2143,0.0,0.0,2,0.3333,1,λεγω,3,ειμι λεγω υιοσ,0.1797,0.1295
Mark,Mark 3:30,103,Luke,Luke 24:39,1135,4,17,0.0494,0.1111,0.1111,0.0,0.0,0.0988,0,0.0,0,,2,εχει πνευμα,main_text,0.1538,0.0,0.0,2,0.5,1,πνευμα,2,εχω πνευμα,0.1797,0.1303
Mark,Mark 10:3,373,Luke,Luke 5:14,228,4,18,0.0439,0.1,0.1,0.0,0.0,0.078,0,0.0,0,,2,αυτοισ μωυσησ,main_text,0.1538,0.0,0.0,2,0.5,1,λεγω,2,λεγω μωυσησ,0.1797,0.1358
Mark,Mark 4:18,126,Luke,Luke 8:15,367,10,13,0.188,0.2353,0.2353,0.0952,0.0,0.1966,3,0.3,2,ουτοι εισιν,4,ακουσαντεσ εισιν λογον ουτοι,main_text,0.2308,0.0,0.0,2,0.2857,1,ειμι,3,ακουω ειμι λογοσ,0.1795,-0.0085
Mark,Mark 6:36,228,Luke,Luke 9:12,420,11,22,0.1441,0.1786,0.1786,0.0,0.0,0.1812,4,0.3636,1,απολυσον,5,αγρουσ απολυσον εισ κυκλω κωμασ,main_text,0.1818,0.0,0.0,3,0.4286,1,απολυω,4,αγροσ απολυω κυκλω κωμη,0.1795,0.0354
Mark,Mark 5:42,191,Luke,Luke 8:42,394,10,10,0.1248,0.1176,0.1176,0.1111,0.0,0.1111,2,0.2,2,ετων δωδεκα,2,δωδεκα ετων,main_text,0.1765,0.1053,0.0,3,0.3,2,ετοσ δωδεκα,3,δωδεκα ειμι ετοσ,0.1795,0.0547
Mark,Mark 10:45,415,Luke,Luke 18:8,802,10,13,0.1106,0.0952,0.0952,0.0952,0.0,0.0701,2,0.2,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.1765,0.1053,0.0,3,0.3,2,υιοσ ανθρωποσ,3,ανθρωποσ ερχομαι υιοσ,0.1795,0.0689
Mark,Mark 13:6,504,Luke,Luke 19:38,875,7,9,0.0628,0.1429,0.1429,0.0,0.0,0.1123,0,0.0,0,,2,λεγοντεσ ονοματι,main_text,0.2308,0.0,0.0,2,0.2857,1,ερχομαι,3,ερχομαι λεγω ονομα,0.1795,0.1167
Mark,Mark 10:47,417,Luke,Luke 9:50,458,11,7,0.0584,0.1333,0.1429,0.0,0.0,0.0733,0,0.0,0,,2,εστιν ιησουσ,main_text,0.2308,0.0,0.0,2,0.2857,1,ιησουσ,3,ειμι ιησουσ λεγω,0.1795,0.1211
Mark,Mark 14:69,604,Luke,Luke 11:29,541,8,14,0.1833,0.1875,0.1875,0.1,0.0,0.1419,3,0.375,2,ηρξατο λεγειν,3,εστιν ηρξατο λεγειν,main_text,0.1765,0.0,0.0,3,0.4286,1,αρχω,3,αρχω ειμι λεγω,0.1794,-0.0039
Mark,Mark 14:69,604,Luke,Luke 12:1,567,8,21,0.1468,0.1154,0.1154,0.0741,0.0,0.092,3,0.375,2,ηρξατο λεγειν,3,εστιν ηρξατο λεγειν,main_text,0.1765,0.0,0.0,3,0.4286,1,αρχω,3,αρχω ειμι λεγω,0.1794,0.0326
Mark,Mark 10:24,394,Luke,Luke 8:30,382,14,9,0.1252,0.15,0.15,0.0,0.0,0.0821,3,0.3333,1,ιησουσ,3,εισ εστιν ιησουσ,main_text,0.2105,0.0,0.0,3,0.3333,1,ιησουσ,4,ειμι εισερχομαι ιησουσ λεγω,0.1794,0.0542
Mark,Mark 9:31,353,Luke,Luke 12:8,574,15,13,0.1035,0.125,0.087,0.0769,0.0,0.1072,2,0.1538,2,υιοσ ανθρωπου,3,ανθρωπου ανθρωπων υιοσ,main_text,0.1875,0.0952,0.0,3,0.3,2,υιοσ ανθρωποσ,3,ανθρωποσ λεγω υιοσ,0.1794,0.0759
Mark,Mark 11:31,452,Luke,Luke 15:18,713,10,11,0.0588,0.1111,0.1875,0.0,0.0,0.0583,0,0.0,0,,2,αυτω προσ,main_text,0.2222,0.0,0.0,2,0.2857,1,λεγω,2,λεγω ουρανοσ,0.1794,0.1206
Mark,Mark 12:34,488,Luke,Luke 4:8,178,12,10,0.0448,0.1053,0.1053,0.0,0.0,0.0531,0,0.0,0,,2,αυτω ιησουσ,main_text,0.2105,0.0,0.0,3,0.3333,1,ιησουσ,4,αποκρινομαι θεοσ ιησουσ λεγω,0.1794,0.1346
Mark,Mark 10:24,394,Luke,Luke 4:8,178,14,10,0.0415,0.0952,0.0952,0.0,0.0,0.0681,0,0.0,0,,2,αποκριθεισ ιησουσ,main_text,0.2105,0.0,0.0,3,0.3333,1,ιησουσ,4,αποκρινομαι θεοσ ιησουσ λεγω,0.1794,0.1379
Mark,Mark 6:32,224,Luke,Luke 4:42,212,7,14,0.2347,0.1667,0.1667,0.2105,0.1176,0.1401,3,0.4286,3,εισ ερημον τοπον,3,εισ ερημον τοπον,main_text,0.1429,0.1333,0.0,2,0.4,2,ερημοσ τοποσ,2,ερημοσ τοποσ,0.1793,-0.0554
Mark,Mark 10:33,403,Luke,Luke 18:32,826,16,6,0.2273,0.1765,0.1765,0.2,0.0,0.1674,3,0.5,2,παραδοθησεται τοισ,3,εθνεσιν παραδοθησεται τοισ,main_text,0.1429,0.1333,0.0,2,0.4,2,παραδιδωμι εθνοσ,2,εθνοσ παραδιδωμι,0.1793,-0.048
Mark,Mark 5:24,173,Luke,Luke 5:29,243,7,13,0.2243,0.25,0.25,0.1111,0.0,0.1849,3,0.4286,2,οχλοσ πολυσ,4,αυτω μετ οχλοσ πολυσ,main_text,0.1429,0.1333,0.0,2,0.4,2,οχλοσ πολυσ,2,οχλοσ πολυσ,0.1793,-0.045
Mark,Mark 3:33,106,Luke,Luke 8:25,377,6,18,0.1533,0.1429,0.1429,0.0,0.0,0.0893,3,0.5,1,αυτοισ,3,αυτοισ εστιν τισ,main_text,0.1429,0.1333,0.0,2,0.4,2,λεγω ειμι,2,ειμι λεγω,0.1793,0.026
Mark,Mark 10:33,403,Luke,Luke 19:28,865,16,7,0.1363,0.1053,0.1053,0.0952,0.0,0.0736,2,0.2857,2,εισ ιεροσολυμα,2,εισ ιεροσολυμα,main_text,0.1429,0.1333,0.0,2,0.4,2,αναβαινω ιεροσολυμα,2,αναβαινω ιεροσολυμα,0.1793,0.043
Mark,Mark 3:33,106,Luke,Luke 22:19,989,6,15,0.0476,0.1111,0.1111,0.0,0.0,0.0623,0,0.0,0,,2,αυτοισ εστιν,main_text,0.1429,0.1333,0.0,2,0.4,2,λεγω ειμι,2,ειμι λεγω,0.1793,0.1317
Mark,Mark 12:35,489,Luke,Luke 13:14,639,11,17,0.0337,0.0769,0.08,0.0,0.0,0.0496,0,0.0,0,,2,αποκριθεισ ιησουσ,main_text,0.1818,0.0714,0.0,4,0.3333,2,ιησουσ λεγω,4,αποκρινομαι ειμι ιησουσ λεγω,0.1789,0.1452
Mark,Mark 1:16,16,Luke,Luke 6:14,267,13,9,0.1636,0.1579,0.1579,0.1,0.0,0.1644,3,0.3333,2,ανδρεαν αδελφον,3,αδελφον ανδρεαν σιμωνα,main_text,0.1765,0.1,0.0,3,0.3,2,ανδρεασ αδελφοσ,3,αδελφοσ ανδρεασ σιμων,0.1786,0.015
Mark,Mark 9:5,327,Luke,Luke 9:20,428,17,7,0.1059,0.1579,0.1579,0.0,0.0,0.1398,1,0.1429,1,αποκριθεισ,3,αποκριθεισ ειναι πετροσ,main_text,0.25,0.0,0.0,2,0.25,1,αποκρινομαι,4,αποκρινομαι ειμι λεγω πετροσ,0.1786,0.0727
Mark,Mark 11:6,428,Luke,Luke 5:22,236,6,10,0.0619,0.1429,0.1429,0.0,0.0,0.0948,0,0.0,0,,2,αυτουσ ιησουσ,main_text,0.25,0.0,0.0,1,0.25,1,λεγω,2,ιησουσ λεγω,0.1786,0.1167
Mark,Mark 6:4,196,Luke,Luke 7:39,341,9,14,0.0417,0.0952,0.0952,0.0,0.0,0.0722,0,0.0,0,,2,εστιν προφητησ,main_text,0.1765,0.1,0.0,3,0.3,2,ειμι προφητησ,3,ειμι λεγω προφητησ,0.1786,0.1369
Mark,Mark 9:35,357,Luke,Luke 2:10,90,12,11,0.0412,0.0952,0.0952,0.0,0.0,0.0615,0,0.0,0,,2,αυτοισ εσται,main_text,0.1765,0.1,0.0,3,0.3,2,ειμι πασ,3,ειμι λεγω πασ,0.1786,0.1374
Mark,Mark 11:18,440,Luke,Luke 6:19,272,11,9,0.1559,0.1765,0.1765,0.1111,0.0,0.1503,2,0.2222,2,πασ οχλοσ,3,εζητουν οχλοσ πασ,main_text,0.2,0.1176,0.0,2,0.25,2,πασ οχλοσ,3,ζητεω οχλοσ πασ,0.1784,0.0225
Mark,Mark 12:38,492,Luke,Luke 11:43,555,9,11,0.2246,0.1875,0.1875,0.2222,0.125,0.1856,3,0.3333,3,ασπασμουσ ταισ αγοραισ,3,αγοραισ ασπασμουσ ταισ,main_text,0.1538,0.1538,0.0,2,0.3333,2,ασπασμοσ αγορα,2,αγορα ασπασμοσ,0.1781,-0.0465
Mark,Mark 11:30,451,Luke,Luke 7:29,331,5,9,0.2081,0.1667,0.1667,0.1667,0.0,0.1616,2,0.4,2,βαπτισμα ιωαννου,2,βαπτισμα ιωαννου,main_text,0.1538,0.1538,0.0,2,0.3333,2,βαπτισμα ιωαννησ,2,βαπτισμα ιωαννησ,0.1781,-0.03
Mark,Mark 9:23,345,Luke,Luke 4:8,178,5,10,0.2015,0.1667,0.1667,0.1538,0.0,0.0804,2,0.4,2,ιησουσ αυτω,2,αυτω ιησουσ,main_text,0.1538,0.1538,0.0,2,0.3333,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1781,-0.0234
Mark,Mark 10:18,388,Luke,Luke 22:48,1018,8,7,0.1679,0.1538,0.1538,0.1538,0.0,0.0828,2,0.2857,2,ιησουσ αυτω,2,αυτω ιησουσ,main_text,0.1667,0.1429,0.0,2,0.2857,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1781,0.0102
Mark,Mark 14:27,562,Luke,Luke 20:34,919,9,7,0.1607,0.1429,0.1429,0.1429,0.0,0.0713,2,0.2857,2,αυτοισ ιησουσ,2,αυτοισ ιησουσ,main_text,0.1538,0.1538,0.0,2,0.3333,2,λεγω ιησουσ,2,ιησουσ λεγω,0.1781,0.0174
Mark,Mark 1:27,27,Luke,Luke 20:2,887,20,12,0.0929,0.1071,0.1111,0.0,0.0,0.0728,3,0.25,1,προσ,3,εξουσιαν εστιν προσ,main_text,0.2,0.0,0.0,3,0.375,1,λεγω,3,ειμι εξουσια λεγω,0.1781,0.0852
Mark,Mark 1:24,24,Luke,Luke 17:13,771,8,7,0.0678,0.1538,0.1538,0.0,0.0,0.1255,0,0.0,0,,2,ημασ ιησου,main_text,0.1538,0.1538,0.0,2,0.3333,2,λεγω ιησουσ,2,ιησουσ λεγω,0.1781,0.1103
Mark,Mark 3:4,77,Luke,Luke 9:24,432,10,14,0.1158,0.1053,0.1053,0.0909,0.0,0.1103,2,0.2,2,ψυχην σωσαι,2,σωσαι ψυχην,main_text,0.1818,0.1429,0.0,2,0.2857,2,ψυχη σωζω,2,σωζω ψυχη,0.1778,0.062
Mark,Mark 3:33,106,Luke,Luke 9:9,417,6,10,0.1735,0.1429,0.1429,0.1429,0.0,0.09,2,0.3333,2,τισ εστιν,2,εστιν τισ,main_text,0.1818,0.0,0.0,2,0.4,1,λεγω,2,ειμι λεγω,0.1777,0.0042
Mark,Mark 12:11,465,Luke,Luke 9:35,443,4,10,0.0721,0.1667,0.1667,0.0,0.0,0.1081,0,0.0,0,,2,εγενετο εστιν,main_text,0.1818,0.0,0.0,2,0.4,1,γινομαι,2,γινομαι ειμι,0.1777,0.1056
Mark,Mark 10:5,375,Luke,Luke 4:4,174,7,9,0.0612,0.1429,0.1429,0.0,0.0,0.0804,0,0.0,0,,2,ιησουσ προσ,main_text,0.1818,0.0,0.0,2,0.4,1,ιησουσ,2,γραφω ιησουσ,0.1777,0.1165
Mark,Mark 5:8,157,Luke,Luke 12:8,574,5,13,0.0592,0.1333,0.1429,0.0,0.0,0.0885,0,0.0,0,,2,ανθρωπου αυτω,main_text,0.1818,0.0,0.0,2,0.4,1,λεγω,2,ανθρωποσ λεγω,0.1777,0.1185
Mark,Mark 10:26,396,Luke,Luke 9:43,451,8,10,0.0553,0.125,0.125,0.0,0.0,0.1057,0,0.0,0,,2,εξεπλησσοντο προσ,main_text,0.1818,0.0,0.0,2,0.4,1,εκπλησσομαι,2,εκπλησσομαι λεγω,0.1777,0.1224
Mark,Mark 8:38,322,Luke,Luke 19:10,847,18,6,0.1417,0.0909,0.0952,0.0909,0.0,0.0634,2,0.3333,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ,main_text,0.1765,0.1053,0.0,2,0.3333,2,υιοσ ανθρωποσ,3,ανθρωποσ ερχομαι υιοσ,0.1776,0.0359
Mark,Mark 10:51,421,Luke,Luke 11:45,557,9,8,0.0617,0.1429,0.1429,0.0,0.0,0.0915,0,0.0,0,,2,αποκριθεισ αυτω,main_text,0.1667,0.0,0.0,3,0.4286,1,αποκρινομαι,2,αποκρινομαι λεγω,0.1774,0.1157
Mark,Mark 4:7,115,Luke,Luke 8:7,359,10,7,0.0603,0.1333,0.1333,0.0,0.0,0.1387,0,0.0,0,,2,ακανθαι επεσεν,main_text,0.1667,0.0,0.0,3,0.4286,1,πιπτω,2,ακανθα πιπτω,0.1774,0.1171
Mark,Mark 5:22,171,Luke,Luke 17:22,780,10,13,0.1099,0.0952,0.0952,0.0952,0.0,0.0551,2,0.2,2,προσ τουσ,2,προσ τουσ,main_text,0.1875,0.0,0.0,3,0.375,1,ερχομαι,3,εισ ερχομαι οραω,0.1773,0.0674
Mark,Mark 14:1,536,Luke,Luke 22:66,1036,11,11,0.1099,0.1,0.1,0.1,0.0,0.0889,2,0.1818,2,αρχιερεισ γραμματεισ,2,αρχιερεισ γραμματεισ,main_text,0.1667,0.1053,0.0,3,0.3333,2,αρχιερευσ γραμματευσ,3,αρχιερευσ γραμματευσ ημερα,0.1773,0.0674
Mark,Mark 16:9,662,Luke,Luke 8:2,354,13,15,0.1523,0.2174,0.2273,0.0,0.0,0.1996,4,0.3077,1,μαρια,5,δαιμονια επτα ησ μαγδαληνη μαρια,secondary_long_ending,0.2222,0.0,0.0,3,0.2727,1,μαρια,4,δαιμονιον επτα μαγδαληνη μαρια,0.1768,0.0245
Mark,Mark 5:35,184,Luke,Luke 22:47,1017,10,13,0.114,0.1,0.1,0.0952,0.0,0.0993,2,0.2,2,ετι λαλουντοσ,2,ετι λαλουντοσ,main_text,0.1765,0.1053,0.0,3,0.3,2,ετι λαλεω,3,ετι λαλεω λεγω,0.1768,0.0628
Mark,Mark 10:27,397,Luke,Luke 23:34,1074,9,10,0.0531,0.125,0.125,0.0,0.0,0.062,0,0.0,0,,2,αυτοισ ιησουσ,main_text,0.1765,0.1053,0.0,3,0.3,2,ιησουσ λεγω,3,ιησουσ λεγω ου,0.1768,0.1237
Mark,Mark 10:23,393,Luke,Luke 5:31,245,11,11,0.0444,0.1,0.1,0.0,0.0,0.0887,0,0.0,0,,2,εχοντεσ ιησουσ,main_text,0.1765,0.1053,0.0,3,0.3,2,ιησουσ λεγω,3,εχω ιησουσ λεγω,0.1768,0.1324
Mark,Mark 10:15,385,Luke,Luke 9:48,456,10,19,0.1417,0.1364,0.1364,0.0741,0.0,0.1467,3,0.3,2,οσ δεξηται,3,δεξηται οσ παιδιον,main_text,0.2,0.0,0.0,3,0.3333,1,λεγω,3,δεχομαι λεγω παιδιον,0.1767,0.035
Mark,Mark 2:22,67,Luke,Luke 5:39,253,20,8,0.0546,0.1,0.1667,0.0,0.0,0.0922,0,0.0,0,,2,νεον ουδεισ,main_text,0.2,0.0,0.0,3,0.3333,1,ουδεισ,3,νεοσ ουδεισ παλαιοσ,0.1767,0.1221
Mark,Mark 9:19,341,Luke,Luke 1:19,19,14,12,0.0413,0.0952,0.0952,0.0,0.0,0.0638,0,0.0,0,,2,αποκριθεισ προσ,main_text,0.2,0.0,0.0,3,0.3333,1,αποκρινομαι,3,αποκρινομαι ειμι λεγω,0.1767,0.1354
Mark,Mark 13:2,500,Luke,Luke 18:42,836,13,5,0.1792,0.125,0.1333,0.125,0.0,0.0584,2,0.4,2,ιησουσ αυτω,2,αυτω ιησουσ,main_text,0.1429,0.1176,0.0,2,0.4,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1765,-0.0027
Mark,Mark 1:34,34,Luke,Luke 7:21,323,13,12,0.1002,0.0909,0.0952,0.087,0.0,0.082,2,0.1667,2,εθεραπευσεν πολλουσ,2,εθεραπευσεν πολλουσ,main_text,0.1579,0.087,0.0,4,0.3636,2,θεραπευω πολυσ,3,θεραπευω νοσοσ πολυσ,0.1765,0.0763
Mark,Mark 15:22,629,Luke,Luke 14:22,682,7,7,0.0753,0.1667,0.1818,0.0,0.0,0.1273,0,0.0,0,,2,εστιν τοποσ,main_text,0.1667,0.1538,0.0,2,0.2857,2,τοποσ ειμι,2,ειμι τοποσ,0.1765,0.1012
Mark,Mark 10:49,419,Luke,Luke 22:48,1018,10,7,0.0564,0.1333,0.1333,0.0,0.0,0.0616,0,0.0,0,,2,αυτω ιησουσ,main_text,0.1667,0.1333,0.0,2,0.2857,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1764,0.12
Mark,Mark 10:39,409,Luke,Luke 22:48,1018,11,7,0.053,0.125,0.125,0.0,0.0,0.0598,0,0.0,0,,2,αυτω ιησουσ,main_text,0.1667,0.1333,0.0,2,0.2857,2,ιησουσ λεγω,2,ιησουσ λεγω,0.1764,0.1234
Mark,Mark 2:19,64,Luke,Luke 5:31,245,16,11,0.0399,0.0909,0.0909,0.0,0.0,0.0715,0,0.0,0,,2,εχουσιν ιησουσ,main_text,0.25,0.0,0.0,2,0.2,1,λεγω,4,εχω ιησουσ λεγω ου,0.1764,0.1365
Mark,Mark 10:43,413,Luke,Luke 6:40,293,9,8,0.0579,0.1333,0.1333,0.0,0.0,0.0908,0,0.0,0,,2,εσται εστιν,main_text,0.1818,0.0,0.0,3,0.375,1,ου,2,ειμι ου,0.1763,0.1184
Mark,Mark 14:25,560,Luke,Luke 12:59,625,15,7,0.0457,0.1053,0.1053,0.0,0.0,0.0729,0,0.0,0,,2,εωσ λεγω,main_text,0.1667,0.1,0.0,3,0.3333,2,ου μη,3,λεγω μη ου,0.1763,0.1306
Mark,Mark 14:22,557,Luke,Luke 22:17,987,11,8,0.1387,0.1176,0.1176,0.1176,0.0,0.1116,2,0.25,2,λαβετε τουτο,2,λαβετε τουτο,main_text,0.1538,0.1429,0.0,2,0.3333,2,λεγω λαμβανω,2,λαμβανω λεγω,0.1761,0.0374
Mark,Mark 11:17,439,Luke,Luke 11:17,529,14,13,0.0372,0.0833,0.087,0.0,0.0,0.0658,0,0.0,0,,2,αυτοισ οικοσ,main_text,0.1765,0.1,0.0,3,0.3,2,οικοσ οικοσ,3,λεγω οικοσ πασ,0.1759,0.1387
Mark,Mark 14:53,588,Luke,Luke 22:66,1036,8,11,0.1345,0.1875,0.1875,0.0,0.0,0.1894,2,0.25,1,απηγαγον,3,απηγαγον αρχιερεισ γραμματεισ,main_text,0.2308,0.0,0.0,2,0.25,1,απαγω,3,απαγω αρχιερευσ γραμματευσ,0.1756,0.0411
Mark,Mark 4:22,130,Luke,Luke 12:2,568,10,6,0.0765,0.1429,0.2308,0.0,0.0,0.1239,0,0.0,0,,2,εστιν κρυπτον,main_text,0.2308,0.0,0.0,2,0.25,1,ου,3,ειμι κρυπτοσ ου,0.1756,0.0991
Mark,Mark 3:23,96,Luke,Luke 6:39,292,9,12,0.0563,0.1053,0.1765,0.0,0.0,0.0713,0,0.0,0,,2,αυτοισ δυναται,main_text,0.2308,0.0,0.0,2,0.25,1,παραβολη,3,δυναμαι λεγω παραβολη,0.1756,0.1193
Mark,Mark 8:27,311,Luke,Luke 20:8,893,17,8,0.0374,0.087,0.087,0.0,0.0,0.0528,0,0.0,0,,2,αυτοισ ιησουσ,main_text,0.1429,0.0,0.0,3,0.5,1,ιησουσ,2,ιησουσ λεγω,0.1753,0.1379
Mark,Mark 3:20,93,Luke,Luke 6:4,257,11,19,0.1243,0.1154,0.1154,0.0714,0.0,0.0963,3,0.2727,2,εισ οικον,3,εισ οικον φαγειν,main_text,0.2105,0.0,0.0,3,0.3,1,οικοσ,4,αρτοσ εσθιω μη οικοσ,0.175,0.0507
Mark,Mark 9:31,353,Luke,Luke 17:24,782,15,14,0.1033,0.12,0.125,0.0741,0.0,0.08,2,0.1429,2,υιοσ ανθρωπου,3,ανθρωπου εισ υιοσ,main_text,0.1765,0.0952,0.0,3,0.3,2,υιοσ ανθρωποσ,3,ανθρωποσ ημερα υιοσ,0.175,0.0717
Mark,Mark 10:14,384,Luke,Luke 11:2,514,13,9,0.0434,0.1,0.1,0.0,0.0,0.0688,0,0.0,0,,2,αυτοισ βασιλεια,main_text,0.1875,0.0,0.0,3,0.375,1,λεγω,3,βασιλεια ερχομαι λεγω,0.175,0.1316
Mark,Mark 15:47,653,Luke,Luke 24:10,1106,7,13,0.1501,0.125,0.125,0.1111,0.0,0.129,2,0.2857,2,μαγδαληνη μαρια,2,μαγδαληνη μαρια,main_text,0.1667,0.1429,0.0,2,0.2857,2,μαγδαληνη μαρια,2,μαγδαληνη μαρια,0.1745,0.0244
Mark,Mark 12:43,497,Luke,Luke 21:1,933,13,8,0.1752,0.1667,0.1667,0.1053,0.0,0.1243,3,0.375,2,εισ γαζοφυλακιον,3,γαζοφυλακιον εισ τουσ,main_text,0.1538,0.1333,0.0,2,0.3333,2,βαλλω γαζοφυλακιον,2,βαλλω γαζοφυλακιον,0.1744,-0.0008
Mark,Mark 6:37,229,Luke,Luke 4:12,182,16,7,0.0479,0.1111,0.1111,0.0,0.0,0.0696,0,0.0,0,,2,αποκριθεισ αυτω,main_text,0.1429,0.1111,0.0,3,0.375,2,αποκρινομαι λεγω,2,αποκρινομαι λεγω,0.1744,0.1265
Mark,Mark 16:6,659,Luke,Luke 9:33,441,12,21,0.0299,0.069,0.069,0.0,0.0,0.0468,0,0.0,0,,2,εστιν ωδε,main_text,0.1923,0.0606,0.0,4,0.2857,2,ειμι ωδε,5,ειμι ιησουσ λεγω μη ωδε,0.1744,0.1445
