mark_ref,rank,matt_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Mark 12:34,6,Matt 19:14,0.146891,0.127098,0.129761,0.040216,0.333333,11.580513
Mark 12:34,7,Matt 27:54,0.145567,0.136924,0.146901,0.040009,0.296296,15.065133
Mark 12:34,8,Matt 16:16,0.14458,0.138021,0.129052,0.0,0.347826,12.39826
Mark 12:34,9,Matt 19:26,0.138336,0.124977,0.12531,0.0,0.347826,11.414528
Mark 12:34,10,Matt 21:43,0.135965,0.115737,0.190839,0.041017,0.272727,10.172275
Mark 12:34,11,Matt 21:31,0.135309,0.122778,0.150038,0.031648,0.285714,13.196985
Mark 12:34,12,Matt 19:24,0.134916,0.115522,0.101911,0.03496,0.32,12.575941
Mark 12:34,13,Matt 13:57,0.134866,0.106045,0.121939,0.03314,0.333333,10.277449
Mark 12:34,14,Matt 21:29,0.133641,0.102264,0.099977,0.081929,0.285714,8.857515
Mark 12:34,15,Matt 12:48,0.131769,0.113476,0.133413,0.040883,0.285714,8.378122
Mark 12:34,16,Matt 22:29,0.13155,0.144348,0.144192,0.0,0.26087,13.019304
Mark 12:34,17,Matt 15:3,0.131225,0.113437,0.131239,0.039646,0.285714,9.994594
Mark 12:34,18,Matt 4:4,0.128989,0.115928,0.103257,0.028947,0.296296,12.877653
Mark 12:34,19,Matt 21:27,0.126687,0.126866,0.135672,0.032121,0.24,11.882225
Mark 12:34,20,Matt 26:63,0.125646,0.115919,0.119441,0.0,0.307692,11.414528
Mark 12:35,1,Matt 22:42,0.288249,0.359293,0.276672,0.058758,0.421053,18.708301
Mark 12:35,2,Matt 1:1,0.246597,0.258062,0.230828,0.109544,0.4,17.363331
Mark 12:35,3,Matt 16:16,0.230707,0.261504,0.234274,0.05365,0.380952,17.389448
Mark 12:35,4,Matt 22:45,0.225108,0.301686,0.226828,0.0,0.333333,16.662244
Mark 12:35,5,Matt 26:63,0.210803,0.218337,0.18087,0.044526,0.416667,16.405716
Mark 12:35,6,Matt 21:15,0.198668,0.252446,0.251969,0.039483,0.25,21.21685
Mark 12:35,7,Matt 12:23,0.197953,0.223289,0.204058,0.055635,0.315789,13.423566
Mark 12:35,8,Matt 22:1,0.195969,0.160788,0.214688,0.053027,0.444444,8.999166
Mark 12:35,9,Matt 24:4,0.183869,0.157474,0.151589,0.109034,0.352941,8.999166
Mark 12:35,10,Matt 22:43,0.177302,0.208455,0.203398,0.0,0.315789,12.498002
Mark 12:35,11,Matt 9:27,0.171996,0.166404,0.170603,0.041956,0.347826,14.04461
Mark 12:35,12,Matt 12:6,0.170585,0.176725,0.204708,0.0,0.352941,9.88803
Mark 12:35,13,Matt 12:48,0.166973,0.150979,0.148223,0.0,0.421053,8.378122
Mark 12:35,14,Matt 21:24,0.161843,0.128251,0.117673,0.078544,0.363636,8.999166
Mark 12:35,15,Matt 13:37,0.160298,0.184122,0.17443,0.0,0.3,12.104713
Mark 12:35,16,Matt 20:30,0.159968,0.152997,0.174459,0.038692,0.32,14.04461
Mark 12:35,17,Matt 7:29,0.157434,0.208123,0.193346,0.0,0.222222,12.111067
Mark 12:35,18,Matt 26:68,0.15703,0.160765,0.140971,0.0,0.352941,9.654415
Mark 12:35,19,Matt 21:27,0.154646,0.115074,0.144817,0.075264,0.347826,8.999166
Mark 12:35,20,Matt 11:4,0.152933,0.127885,0.137649,0.08648,0.3,8.999166
Mark 12:36,1,Matt 22:44,0.700581,0.686204,0.752189,0.626281,0.8,34.168146
Mark 12:36,2,Matt 22:43,0.183114,0.265944,0.21334,0.0,0.210526,15.981408
Mark 12:36,3,Matt 12:32,0.158908,0.152674,0.162315,0.095894,0.25,12.263551
Mark 12:36,4,Matt 26:64,0.151705,0.140353,0.158768,0.044525,0.307692,12.494663
Mark 12:36,5,Matt 1:20,0.143716,0.185697,0.201523,0.0,0.2,21.553826
Mark 12:36,6,Matt 20:30,0.133619,0.175189,0.148077,0.031904,0.16,16.31788
Mark 12:36,7,Matt 21:3,0.123053,0.086215,0.097888,0.045237,0.315789,5.928994
Mark 12:36,8,Matt 25:11,0.121881,0.071793,0.087862,0.094582,0.285714,5.928994
Mark 12:36,9,Matt 20:33,0.119226,0.097236,0.119444,0.054104,0.25,5.928994
Mark 12:36,10,Matt 20:31,0.118492,0.131453,0.137014,0.037095,0.181818,11.256289
Mark 12:36,11,Matt 22:45,0.117916,0.140287,0.10342,0.0,0.222222,9.290274
Mark 12:36,12,Matt 5:44,0.115434,0.121819,0.135565,0.0,0.235294,8.231579
Mark 12:36,13,Matt 7:21,0.113996,0.071758,0.104496,0.085023,0.25,5.928994
Mark 12:36,14,Matt 15:25,0.111822,0.090154,0.115754,0.050472,0.235294,5.928994
Mark 12:36,15,Matt 21:30,0.109646,0.0756,0.087988,0.038737,0.285714,5.928994
Mark 12:36,16,Matt 23:39,0.108163,0.073919,0.203534,0.0,0.272727,5.928994
Mark 12:36,17,Matt 20:21,0.107861,0.090166,0.172868,0.0,0.25,7.433071
Mark 12:36,18,Matt 5:43,0.106336,0.11303,0.110275,0.0,0.222222,8.231579
Mark 12:36,19,Matt 15:27,0.104863,0.069954,0.06724,0.038066,0.285714,5.928994
Mark 12:36,20,Matt 8:25,0.102218,0.085903,0.074073,0.046839,0.222222,5.928994
Mark 12:37,1,Matt 12:23,0.265079,0.331791,0.300496,0.060539,0.352941,17.455538
Mark 12:37,2,Matt 22:45,0.231896,0.290971,0.259587,0.0,0.375,15.420531
Mark 12:37,3,Matt 20:31,0.217132,0.268666,0.259066,0.041303,0.3,19.014852
Mark 12:37,4,Matt 12:8,0.187203,0.195806,0.190904,0.0,0.4,10.093236
Mark 12:37,5,Matt 20:30,0.183272,0.225714,0.207846,0.034969,0.26087,18.850549
Mark 12:37,6,Matt 15:33,0.174396,0.189148,0.186909,0.0,0.352941,12.263551
Mark 12:37,7,Matt 21:9,0.167292,0.237584,0.240152,0.0,0.181818,19.014852
Mark 12:37,8,Matt 22:42,0.159225,0.249142,0.235812,0.0,0.117647,13.423566
Mark 12:37,9,Matt 15:10,0.159078,0.18222,0.237454,0.0,0.266667,9.865656
Mark 12:37,10,Matt 22:43,0.153422,0.195009,0.186093,0.0,0.235294,11.256289
Mark 12:37,11,Matt 3:17,0.152521,0.123073,0.117807,0.059077,0.352941,8.096271
Mark 12:37,12,Matt 17:26,0.151847,0.122333,0.120612,0.056593,0.352941,8.096271
Mark 12:37,13,Matt 17:5,0.150563,0.127665,0.135398,0.040037,0.347826,11.96394
Mark 12:37,14,Matt 13:37,0.148324,0.12216,0.127388,0.055786,0.333333,8.096271
Mark 12:37,15,Matt 14:28,0.146683,0.12461,0.122577,0.046739,0.333333,8.33266
Mark 12:37,16,Matt 2:15,0.142258,0.145468,0.131405,0.036446,0.272727,12.05925
Mark 12:37,17,Matt 24:5,0.139784,0.131243,0.140575,0.0,0.333333,8.150338
Mark 12:37,18,Matt 27:43,0.13817,0.112763,0.119879,0.049124,0.315789,8.096271
Mark 12:37,19,Matt 20:33,0.135784,0.110042,0.132344,0.063549,0.285714,5.928994
Mark 12:37,20,Matt 13:27,0.130698,0.127253,0.128703,0.03356,0.26087,12.194558
Mark 12:38,1,Matt 23:7,0.200842,0.217057,0.240212,0.08801,0.285714,13.881056
Mark 12:38,2,Matt 24:4,0.141705,0.112215,0.134543,0.082445,0.285714,6.963067
Mark 12:38,3,Matt 12:38,0.12864,0.142882,0.19899,0.0,0.222222,10.90271
Mark 12:38,4,Matt 20:32,0.107626,0.093268,0.123216,0.0,0.266667,6.224111
Mark 12:38,5,Matt 23:2,0.105364,0.092018,0.106225,0.0,0.266667,6.644614
Mark 12:38,6,Matt 9:5,0.10454,0.104454,0.104768,0.0,0.235294,7.59559
Mark 12:38,7,Matt 14:29,0.103219,0.09927,0.141036,0.0,0.222222,7.59559
Mark 12:38,8,Matt 11:4,0.100979,0.092504,0.122935,0.0,0.235294,6.963067
Mark 12:38,9,Matt 27:21,0.097699,0.083056,0.132651,0.0,0.235294,6.224111
Mark 12:38,10,Matt 5:28,0.096808,0.085047,0.11478,0.0,0.235294,6.963067
Mark 12:38,11,Matt 21:29,0.096516,0.084364,0.085519,0.0,0.25,6.224111
Mark 12:38,12,Matt 26:15,0.095992,0.08294,0.086688,0.0,0.25,6.224111
Mark 12:38,13,Matt 17:10,0.094591,0.087163,0.109228,0.0,0.222222,6.644614
Mark 12:38,14,Matt 24:2,0.094266,0.083143,0.085006,0.047949,0.181818,6.963067
Mark 12:38,15,Matt 9:3,0.092917,0.105827,0.145254,0.0,0.153846,6.644614
Mark 12:38,16,Matt 8:2,0.090933,0.077656,0.089295,0.0,0.235294,6.224111
Mark 12:38,17,Matt 22:33,0.088792,0.099296,0.133398,0.0,0.153846,6.265565
Mark 12:38,18,Matt 8:3,0.088162,0.073373,0.107,0.0,0.222222,6.224111
Mark 12:38,19,Matt 15:31,0.08761,0.094611,0.102521,0.0,0.173913,10.626629
Mark 12:38,20,Matt 13:28,0.086586,0.07461,0.085673,0.0,0.222222,6.224111
Mark 12:39,1,Matt 23:6,0.626239,0.804072,0.787154,0.387208,0.444444,27.377266
Mark 12:39,2,Matt 12:9,0.124013,0.130118,0.154598,0.0,0.25,5.572417
Mark 12:39,3,Matt 10:17,0.099473,0.100899,0.140681,0.0,0.2,5.572417
Mark 12:39,4,Matt 13:54,0.079396,0.080716,0.123047,0.0,0.153846,5.572417
Mark 12:39,5,Matt 23:34,0.06804,0.071357,0.092632,0.0,0.133333,5.572417
Mark 12:39,6,Matt 6:2,0.060314,0.063855,0.080498,0.0,0.117647,5.572417
Mark 12:39,7,Matt 4:23,0.060049,0.060244,0.107172,0.0,0.111111,5.572417
Mark 12:39,8,Matt 9:35,0.059584,0.061387,0.109069,0.0,0.105263,5.572417
Mark 12:39,9,Matt 6:5,0.056408,0.059653,0.085117,0.0,0.105263,5.572417
Mark 12:39,10,Matt 22:1,0.009564,0.0,0.095638,0.0,0.0,0.0
Mark 12:39,11,Matt 23:21,0.009546,0.0,0.095457,0.0,0.0,0.0
Mark 12:39,12,Matt 14:10,0.008921,0.0,0.089205,0.0,0.0,0.0
Mark 12:39,13,Matt 23:20,0.008369,0.0,0.08369,0.0,0.0,0.0
Mark 12:39,14,Matt 24:40,0.008341,0.0,0.083412,0.0,0.0,0.0
Mark 12:39,15,Matt 9:3,0.008334,0.0,0.083345,0.0,0.0,0.0
Mark 12:39,16,Matt 13:10,0.008257,0.0,0.082573,0.0,0.0,0.0
Mark 12:39,17,Matt 21:14,0.008231,0.0,0.08231,0.0,0.0,0.0
Mark 12:39,18,Matt 13:3,0.007995,0.0,0.079949,0.0,0.0,0.0
Mark 12:39,19,Matt 24:41,0.007909,0.0,0.079092,0.0,0.0,0.0
Mark 12:39,20,Matt 27:12,0.007855,0.0,0.078548,0.0,0.0,0.0
Mark 12:40,1,Matt 11:9,0.079584,0.097728,0.089394,0.0,0.133333,7.076495
Mark 12:40,2,Matt 7:2,0.077482,0.0929,0.090101,0.0,0.133333,7.364177
Mark 12:40,3,Matt 17:25,0.075017,0.07549,0.077132,0.0,0.166667,8.963511
Mark 12:40,4,Matt 13:4,0.074038,0.085327,0.089747,0.0,0.133333,7.076495
Mark 12:40,5,Matt 8:30,0.073766,0.087721,0.076252,0.0,0.133333,7.364177
Mark 12:40,6,Matt 10:12,0.071499,0.068681,0.072593,0.0,0.166667,4.749217
Mark 12:40,7,Matt 19:29,0.069918,0.067976,0.073291,0.0,0.16,8.963511
Mark 12:40,8,Matt 5:44,0.066644,0.067149,0.078562,0.0,0.142857,5.284735
Mark 12:40,9,Matt 20:11,0.066001,0.058523,0.063327,0.0,0.166667,4.214294
Mark 12:40,10,Matt 21:39,0.064177,0.057119,0.077039,0.0,0.153846,4.214294
Mark 12:40,11,Matt 24:17,0.06206,0.060353,0.063294,0.0,0.142857,4.749217
Mark 12:40,12,Matt 6:9,0.061752,0.063826,0.063634,0.0,0.133333,5.284735
Mark 12:40,13,Matt 24:20,0.060682,0.062034,0.060997,0.0,0.133333,5.284735
Mark 12:40,14,Matt 16:7,0.060109,0.057136,0.058264,0.0,0.142857,4.214294
Mark 12:40,15,Matt 13:1,0.059653,0.05983,0.060631,0.0,0.133333,4.749217
Mark 12:40,16,Matt 21:22,0.059585,0.053589,0.068983,0.0,0.142857,4.214294
Mark 12:40,17,Matt 26:6,0.05864,0.057109,0.062737,0.0,0.133333,4.749217
Mark 12:40,18,Matt 16:10,0.058455,0.051376,0.067646,0.0,0.142857,4.214294
Mark 12:40,19,Matt 27:30,0.058424,0.050456,0.071473,0.0,0.142857,4.214294
Mark 12:40,20,Matt 12:14,0.058244,0.053792,0.05466,0.0,0.142857,4.214294
Mark 12:41,1,Matt 19:2,0.112383,0.119332,0.116251,0.0,0.235294,7.81263
Mark 12:41,2,Matt 8:1,0.110843,0.118325,0.105382,0.0,0.235294,7.81263
Mark 12:41,3,Matt 20:29,0.10928,0.114357,0.107605,0.0,0.235294,7.81263
Mark 12:41,4,Matt 5:1,0.09703,0.132232,0.164733,0.0,0.105263,9.661548
Mark 12:41,5,Matt 13:48,0.093074,0.099737,0.118283,0.0,0.181818,10.285702
Mark 12:41,6,Matt 4:25,0.091007,0.092097,0.095631,0.0,0.2,7.81263
Mark 12:41,7,Matt 15:30,0.088188,0.072333,0.07638,0.0,0.24,7.81263
Mark 12:41,8,Matt 13:2,0.08778,0.08926,0.112492,0.0,0.181818,7.81263
Mark 12:41,9,Matt 8:18,0.080606,0.105321,0.12159,0.0,0.105263,7.81263
Mark 12:41,10,Matt 27:55,0.079043,0.113222,0.099109,0.0,0.090909,9.940862
Mark 12:41,11,Matt 24:11,0.078557,0.055726,0.064215,0.0,0.235294,3.780658
Mark 12:41,12,Matt 14:14,0.077856,0.10178,0.11002,0.0,0.105263,7.81263
Mark 12:41,13,Matt 6:30,0.074708,0.073439,0.096602,0.0,0.16,8.436785
Mark 12:41,14,Matt 26:47,0.074364,0.072231,0.098599,0.0,0.16,7.81263
Mark 12:41,15,Matt 10:9,0.070872,0.085143,0.103351,0.0,0.111111,7.076495
Mark 12:41,16,Matt 24:5,0.069408,0.05085,0.065257,0.0,0.2,3.780658
Mark 12:41,17,Matt 19:23,0.066777,0.0843,0.097945,0.0,0.095238,6.67103
Mark 12:41,18,Matt 23:2,0.065103,0.075302,0.08995,0.0,0.111111,5.629576
Mark 12:41,19,Matt 10:34,0.064901,0.054911,0.054087,0.0,0.173913,4.656127
Mark 12:41,20,Matt 21:8,0.064371,0.084826,0.088081,0.0,0.086957,7.81263
Mark 12:42,1,Matt 24:40,0.15373,0.165547,0.147685,0.069627,0.235294,10.864819
Mark 12:42,2,Matt 5:41,0.124235,0.126749,0.100551,0.0,0.285714,8.461153
Mark 12:42,3,Matt 5:3,0.122717,0.128899,0.113797,0.0,0.266667,8.46856
Mark 12:42,4,Matt 8:14,0.106646,0.101378,0.139664,0.0,0.235294,7.86142
Mark 12:42,5,Matt 27:33,0.101017,0.081038,0.174915,0.0,0.235294,5.60896
Mark 12:42,6,Matt 13:50,0.096985,0.08411,0.120768,0.0,0.235294,7.059793
Mark 12:42,7,Matt 13:42,0.096985,0.08411,0.120768,0.0,0.235294,7.059793
Mark 12:42,8,Matt 18:9,0.096483,0.112538,0.125071,0.0,0.166667,11.590756
Mark 12:42,9,Matt 23:9,0.094973,0.090049,0.073925,0.0,0.235294,6.333856
Mark 12:42,10,Matt 4:18,0.094819,0.111205,0.127762,0.0,0.16,11.590756
Mark 12:42,11,Matt 10:34,0.093846,0.100768,0.085003,0.0,0.2,7.86142
Mark 12:42,12,Matt 18:20,0.093076,0.086881,0.095347,0.0,0.222222,6.934629
Mark 12:42,13,Matt 24:5,0.092074,0.081352,0.084065,0.0,0.235294,5.60896
Mark 12:42,14,Matt 26:43,0.091713,0.074425,0.082215,0.0,0.25,5.60896
Mark 12:42,15,Matt 19:6,0.090975,0.127971,0.123351,0.0,0.105263,10.864819
Mark 12:42,16,Matt 26:22,0.090929,0.082384,0.067977,0.0,0.235294,6.333856
Mark 12:42,17,Matt 24:41,0.088992,0.118614,0.106156,0.0,0.125,8.461153
Mark 12:42,18,Matt 21:1,0.088757,0.083356,0.112465,0.0,0.2,7.736257
Mark 12:42,19,Matt 23:8,0.08812,0.084643,0.055865,0.0,0.222222,6.333856
Mark 12:42,20,Matt 19:5,0.087104,0.125999,0.104042,0.0,0.1,10.864819
Mark 12:43,1,Matt 18:32,0.133437,0.138013,0.141882,0.0,0.285714,10.898648
Mark 12:43,2,Matt 9:14,0.130849,0.134959,0.15572,0.0,0.272727,9.482073
Mark 12:43,3,Matt 10:1,0.125878,0.137128,0.141701,0.0,0.25,12.668035
Mark 12:43,4,Matt 15:10,0.12527,0.133778,0.150696,0.0,0.25,7.656215
Mark 12:43,5,Matt 9:37,0.121299,0.142101,0.129092,0.0,0.222222,9.482073
Mark 12:43,6,Matt 13:10,0.120062,0.09851,0.110341,0.058792,0.25,5.701416
Mark 12:43,7,Matt 17:10,0.119741,0.079505,0.12782,0.044729,0.3,5.701416
Mark 12:43,8,Matt 26:9,0.117863,0.167406,0.175307,0.0,0.125,9.845552
Mark 12:43,9,Matt 24:47,0.116355,0.090572,0.222642,0.0,0.266667,5.208447
Mark 12:43,10,Matt 23:36,0.116163,0.093004,0.209782,0.0,0.266667,5.208447
Mark 12:43,11,Matt 12:49,0.111077,0.089204,0.102571,0.054478,0.235294,5.701416
Mark 12:43,12,Matt 15:32,0.110882,0.095018,0.114936,0.066522,0.2,11.391616
Mark 12:43,13,Matt 19:23,0.108647,0.077989,0.219763,0.0463,0.2,5.701416
Mark 12:43,14,Matt 16:13,0.107992,0.066062,0.096656,0.074396,0.25,5.701416
Mark 12:43,15,Matt 28:13,0.107288,0.085658,0.127156,0.046327,0.222222,5.701416
Mark 12:43,16,Matt 26:1,0.106724,0.146384,0.186292,0.0,0.111111,8.943849
Mark 12:43,17,Matt 26:8,0.106659,0.093742,0.144756,0.0,0.25,5.701416
Mark 12:43,18,Matt 4:9,0.106193,0.089191,0.160566,0.0,0.25,5.208447
Mark 12:43,19,Matt 27:22,0.103505,0.078168,0.083296,0.0,0.3,5.208447
Mark 12:43,20,Matt 24:34,0.101342,0.079954,0.209181,0.0,0.222222,5.208447
Mark 12:44,1,Matt 25:29,0.204087,0.244984,0.271771,0.0,0.333333,13.377914
Mark 12:44,2,Matt 13:12,0.151627,0.187008,0.204144,0.0,0.235294,10.135481
Mark 12:44,3,Matt 22:28,0.139876,0.119039,0.144916,0.073936,0.266667,6.861035
Mark 12:44,4,Matt 14:35,0.122437,0.148657,0.134363,0.0,0.210526,11.797464
Mark 12:44,5,Matt 21:26,0.115326,0.110152,0.186993,0.0,0.235294,6.861035
Mark 12:44,6,Matt 13:46,0.113819,0.086548,0.157385,0.058757,0.222222,6.861035
Mark 12:44,7,Matt 18:25,0.112722,0.091945,0.1743,0.055666,0.2,6.861035
Mark 12:44,8,Matt 14:20,0.110439,0.122667,0.107948,0.0,0.222222,9.759312
Mark 12:44,9,Matt 15:37,0.110087,0.121989,0.107477,0.0,0.222222,9.759312
Mark 12:44,10,Matt 18:9,0.106913,0.084593,0.080249,0.043285,0.25,8.274729
Mark 12:44,11,Matt 7:19,0.100048,0.105703,0.080371,0.0,0.222222,7.89856
Mark 12:44,12,Matt 18:8,0.095043,0.076256,0.088706,0.036001,0.214286,8.274729
Mark 12:44,13,Matt 13:56,0.094172,0.060536,0.097885,0.0,0.285714,3.242433
Mark 12:44,14,Matt 5:29,0.090893,0.095582,0.13098,0.0,0.173913,9.592555
Mark 12:44,15,Matt 5:30,0.087716,0.092607,0.112605,0.0,0.173913,9.592555
Mark 12:44,16,Matt 26:56,0.085121,0.106865,0.159795,0.0,0.105263,8.178862
Mark 12:44,17,Matt 4:24,0.085049,0.09604,0.098312,0.0,0.16,11.797464
Mark 12:44,18,Matt 9:31,0.083805,0.091331,0.119371,0.0,0.153846,4.936429
Mark 12:44,19,Matt 8:16,0.083494,0.07748,0.105323,0.0,0.190476,6.861035
Mark 12:44,20,Matt 9:26,0.082488,0.090174,0.111401,0.0,0.153846,4.936429
Mark 13:1,1,Matt 24:1,0.212407,0.262249,0.238068,0.0,0.352941,16.330246
Mark 13:1,2,Matt 10:24,0.170745,0.170058,0.138382,0.092951,0.285714,8.979315
Mark 13:1,3,Matt 9:11,0.167514,0.171335,0.154138,0.0,0.375,10.945329
Mark 13:1,4,Matt 8:19,0.155544,0.195644,0.141706,0.0,0.266667,11.140117
Mark 13:1,5,Matt 26:21,0.152362,0.123198,0.13558,0.087304,0.307692,5.896204
Mark 13:1,6,Matt 19:16,0.132996,0.16299,0.125919,0.0,0.235294,11.140117
Mark 13:1,7,Matt 23:8,0.12161,0.14411,0.097018,0.0,0.235294,9.174103
Mark 13:1,8,Matt 26:18,0.113917,0.135085,0.150338,0.0,0.190476,10.945329
Mark 13:1,9,Matt 26:22,0.112057,0.085464,0.073956,0.06481,0.25,5.896204
Mark 13:1,10,Matt 12:6,0.108055,0.147169,0.110595,0.0,0.153846,7.484364
Mark 13:1,11,Matt 26:1,0.10754,0.095924,0.11041,0.0,0.266667,5.701416
Mark 13:1,12,Matt 4:3,0.106178,0.111226,0.116814,0.0,0.222222,7.538432
Mark 13:1,13,Matt 12:38,0.105008,0.103545,0.113536,0.0,0.235294,7.209927
Mark 13:1,14,Matt 28:13,0.104512,0.092471,0.095666,0.0,0.266667,5.701416
Mark 13:1,15,Matt 26:40,0.103723,0.117545,0.108273,0.0,0.2,9.631605
Mark 13:1,16,Matt 9:37,0.101444,0.086906,0.090032,0.0,0.266667,5.701416
Mark 13:1,17,Matt 15:33,0.100619,0.084624,0.09205,0.0,0.266667,5.701416
Mark 13:1,18,Matt 17:24,0.10052,0.095165,0.132512,0.0,0.222222,7.209927
Mark 13:1,19,Matt 21:15,0.100029,0.082903,0.079715,0.059005,0.2,7.484364
Mark 13:1,20,Matt 6:29,0.099638,0.087826,0.067834,0.0,0.266667,5.896204
Mark 13:2,1,Matt 24:2,0.585439,0.610448,0.589385,0.414601,0.740741,34.419873
Mark 13:2,2,Matt 24:4,0.188859,0.168941,0.219238,0.111015,0.315789,9.987777
Mark 13:2,3,Matt 12:6,0.172259,0.205862,0.164637,0.0,0.315789,11.745608
Mark 13:2,4,Matt 13:14,0.160712,0.145024,0.162749,0.030991,0.357143,13.138432
Mark 13:2,5,Matt 13:57,0.151226,0.138452,0.145563,0.030798,0.333333,11.166089
Mark 13:2,6,Matt 14:17,0.150891,0.178905,0.182097,0.0,0.26087,13.308331
Mark 13:2,7,Matt 27:50,0.148509,0.169381,0.151452,0.0,0.285714,11.796075
Mark 13:2,8,Matt 19:14,0.147798,0.166165,0.153249,0.030793,0.25,12.441753
Mark 13:2,9,Matt 11:4,0.14514,0.138063,0.200196,0.033785,0.272727,9.987777
Mark 13:2,10,Matt 8:22,0.142487,0.137632,0.146376,0.03509,0.285714,9.149448
Mark 13:2,11,Matt 24:34,0.134478,0.120137,0.12254,0.044077,0.285714,8.141379
Mark 13:2,12,Matt 16:28,0.133005,0.151748,0.120542,0.03288,0.222222,13.308331
Mark 13:2,13,Matt 18:1,0.130125,0.131722,0.104524,0.032894,0.26087,9.603366
Mark 13:2,14,Matt 13:17,0.129606,0.125909,0.136877,0.0,0.296296,9.846127
Mark 13:2,15,Matt 19:18,0.12863,0.103813,0.106798,0.028936,0.32,7.873783
Mark 13:2,16,Matt 14:27,0.126301,0.114074,0.11907,0.03406,0.272727,8.283029
Mark 13:2,17,Matt 17:7,0.126277,0.120732,0.148041,0.0,0.285714,8.283029
Mark 13:2,18,Matt 14:16,0.124088,0.10963,0.115778,0.034526,0.272727,7.873783
Mark 13:2,19,Matt 24:23,0.123932,0.163915,0.120745,0.0,0.190476,10.425272
Mark 13:2,20,Matt 24:21,0.121703,0.128269,0.097586,0.03228,0.230769,10.788006
Mark 13:3,1,Matt 17:1,0.23356,0.272615,0.316353,0.098808,0.272727,25.306137
Mark 13:3,2,Matt 24:3,0.205911,0.214014,0.224946,0.092442,0.32,22.227406
Mark 13:3,3,Matt 26:30,0.177649,0.178466,0.199309,0.081062,0.285714,11.647464
Mark 13:3,4,Matt 10:2,0.169573,0.21907,0.209918,0.0,0.25,21.174081
Mark 13:3,5,Matt 21:1,0.119043,0.12164,0.139287,0.049124,0.190476,11.647464
Mark 13:3,6,Matt 14:23,0.105314,0.111017,0.172606,0.0,0.190476,10.648935
Mark 13:3,7,Matt 4:18,0.088559,0.100427,0.12598,0.0,0.153846,11.195479
Mark 13:3,8,Matt 15:29,0.082519,0.109893,0.130672,0.0,0.1,10.192176
Mark 13:3,9,Matt 4:21,0.078398,0.084163,0.097557,0.0,0.153846,9.978602
Mark 13:3,10,Matt 27:36,0.075324,0.077854,0.095202,0.0,0.153846,5.061592
Mark 13:3,11,Matt 26:69,0.075124,0.096859,0.133558,0.0,0.090909,9.740191
Mark 13:3,12,Matt 26:58,0.071079,0.093218,0.100829,0.0,0.095238,9.740191
Mark 13:3,13,Matt 22:35,0.071038,0.068924,0.114511,0.0,0.142857,4.936429
Mark 13:3,14,Matt 22:41,0.070583,0.073991,0.087151,0.0,0.142857,4.936429
Mark 13:3,15,Matt 12:6,0.070296,0.081146,0.071143,0.0,0.133333,5.51835
Mark 13:3,16,Matt 21:14,0.069325,0.072929,0.098407,0.0,0.133333,5.51835
Mark 13:3,17,Matt 24:16,0.068474,0.073768,0.067071,0.0,0.142857,5.130585
Mark 13:3,18,Matt 22:5,0.067649,0.069831,0.095588,0.0,0.133333,5.51835
Mark 13:3,19,Matt 8:1,0.066856,0.071267,0.081191,0.0,0.133333,5.130585
Mark 13:3,20,Matt 9:1,0.066682,0.068969,0.10646,0.0,0.125,5.51835
Mark 13:4,1,Matt 24:3,0.222068,0.180729,0.236729,0.17736,0.363636,16.124774
Mark 13:4,2,Matt 16:15,0.157989,0.131956,0.186085,0.0,0.4,4.36968
Mark 13:4,3,Matt 26:48,0.155699,0.188351,0.137978,0.0,0.285714,10.059881
Mark 13:4,4,Matt 17:17,0.151009,0.13194,0.134223,0.060223,0.315789,10.434574
Mark 13:4,5,Matt 11:14,0.148166,0.160069,0.145966,0.0,0.307692,8.381548
Mark 13:4,6,Matt 19:26,0.14215,0.119427,0.13408,0.0,0.375,7.612113
Mark 13:4,7,Matt 21:10,0.141439,0.138859,0.218093,0.0,0.285714,7.612113
Mark 13:4,8,Matt 13:56,0.14017,0.123375,0.179847,0.0,0.333333,5.646099
Mark 13:4,9,Matt 12:23,0.139367,0.143974,0.17436,0.0,0.285714,7.612113
Mark 13:4,10,Matt 23:36,0.13731,0.11437,0.131167,0.0,0.363636,5.208447
Mark 13:4,11,Matt 19:27,0.134821,0.139395,0.1876,0.0,0.266667,7.612113
Mark 13:4,12,Matt 4:9,0.132821,0.108657,0.172589,0.0,0.333333,5.208447
Mark 13:4,13,Matt 24:47,0.130635,0.110713,0.080871,0.0,0.363636,5.208447
Mark 13:4,14,Matt 5:11,0.123398,0.116928,0.17447,0.0,0.266667,7.612113
Mark 13:4,15,Matt 22:28,0.121267,0.10562,0.121992,0.0,0.307692,5.646099
Mark 13:4,16,Matt 26:68,0.12037,0.083581,0.160913,0.0,0.333333,4.36968
Mark 13:4,17,Matt 12:38,0.119339,0.12033,0.151907,0.0,0.25,7.656215
Mark 13:4,18,Matt 19:11,0.119326,0.101589,0.120727,0.0,0.307692,5.208447
Mark 13:4,19,Matt 12:48,0.118709,0.094086,0.192273,0.0,0.285714,4.36968
Mark 13:4,20,Matt 19:20,0.116345,0.085956,0.161267,0.0,0.307692,5.208447
Mark 13:5,1,Matt 24:4,0.610139,0.645773,0.692546,0.361147,0.8,15.96566
