matt_ref,rank,mark_ref,combined,wj_content,wj_all,wj_bigram,sr_content,rare_inter
Matt 18:16,8,Mark 12:28,0.083496,0.102303,0.066905,0.0,0.153846,11.040292
Matt 18:16,9,Mark 14:58,0.082132,0.090533,0.066095,0.0,0.173913,9.497245
Matt 18:16,10,Mark 4:12,0.082095,0.084105,0.094649,0.0,0.173913,7.159974
Matt 18:16,11,Mark 14:64,0.081794,0.075806,0.095863,0.0,0.190476,7.110103
Matt 18:16,12,Mark 8:14,0.080749,0.081837,0.075583,0.0,0.181818,7.222495
Matt 18:16,13,Mark 12:42,0.080445,0.0856,0.055614,0.0,0.181818,8.461153
Matt 18:16,14,Mark 12:29,0.078471,0.088332,0.053878,0.0,0.166667,7.797859
Matt 18:16,15,Mark 6:41,0.076904,0.061466,0.092443,0.0,0.2,7.773397
Matt 18:16,16,Mark 14:43,0.075803,0.082323,0.079888,0.0,0.153846,9.828029
Matt 18:16,17,Mark 2:7,0.075179,0.076379,0.044443,0.0,0.181818,7.222495
Matt 18:16,18,Mark 14:31,0.072259,0.060907,0.115173,0.0,0.166667,6.534738
Matt 18:16,19,Mark 6:11,0.071537,0.064681,0.076479,0.0,0.173913,7.159974
Matt 18:16,20,Mark 15:27,0.071181,0.10066,0.05884,0.0,0.1,8.461153
Matt 18:17,1,Mark 14:67,0.134597,0.12337,0.124139,0.0,0.333333,8.43802
Matt 18:17,2,Mark 5:36,0.11257,0.125244,0.141045,0.0,0.210526,9.330191
Matt 18:17,3,Mark 3:33,0.107931,0.088034,0.111729,0.0,0.285714,4.36968
Matt 18:17,4,Mark 4:41,0.10569,0.119467,0.074859,0.0,0.222222,8.43802
Matt 18:17,5,Mark 7:18,0.105222,0.095744,0.099632,0.0,0.26087,8.43802
Matt 18:17,6,Mark 9:13,0.104139,0.103298,0.076552,0.0,0.25,6.034354
Matt 18:17,7,Mark 8:29,0.099645,0.079138,0.169737,0.0,0.235294,4.36968
Matt 18:17,8,Mark 13:29,0.097694,0.09803,0.06522,0.0,0.235294,6.472006
Matt 18:17,9,Mark 8:7,0.096792,0.091303,0.057059,0.0,0.25,6.034354
Matt 18:17,10,Mark 5:9,0.096441,0.07661,0.119667,0.0,0.25,4.36968
Matt 18:17,11,Mark 4:40,0.095692,0.073443,0.093091,0.0,0.266667,4.36968
Matt 18:17,12,Mark 14:24,0.095499,0.072581,0.095044,0.0,0.266667,4.36968
Matt 18:17,13,Mark 13:6,0.095031,0.080609,0.08757,0.0,0.25,4.36968
Matt 18:17,14,Mark 14:9,0.094447,0.081296,0.134194,0.0,0.222222,6.034354
Matt 18:17,15,Mark 14:2,0.09313,0.074142,0.064325,0.0,0.266667,4.36968
Matt 18:17,16,Mark 11:24,0.092095,0.073294,0.091129,0.0,0.25,4.36968
Matt 18:17,17,Mark 14:69,0.090796,0.069505,0.095193,0.0,0.25,4.36968
Matt 18:17,18,Mark 6:15,0.090148,0.079273,0.100302,0.0,0.222222,4.36968
Matt 18:17,19,Mark 7:28,0.088575,0.080312,0.079902,0.0,0.222222,6.034354
Matt 18:17,20,Mark 2:28,0.08846,0.122465,0.066847,0.0,0.133333,6.472006
Matt 18:18,1,Mark 4:26,0.153518,0.168154,0.178489,0.0,0.3,8.789418
Matt 18:18,2,Mark 13:31,0.153047,0.206887,0.155033,0.0,0.222222,8.382717
Matt 18:18,3,Mark 11:4,0.145854,0.188268,0.190278,0.0,0.210526,11.157257
Matt 18:18,4,Mark 11:5,0.144942,0.185371,0.144666,0.0,0.235294,8.126218
Matt 18:18,5,Mark 13:25,0.141338,0.132646,0.149805,0.0,0.333333,6.366645
Matt 18:18,6,Mark 11:2,0.137258,0.15926,0.175911,0.0,0.24,13.123271
Matt 18:18,7,Mark 1:7,0.133102,0.148128,0.118988,0.0,0.272727,10.529884
Matt 18:18,8,Mark 15:7,0.130956,0.165782,0.14249,0.0,0.210526,9.366733
Matt 18:18,9,Mark 7:34,0.127345,0.156104,0.126537,0.0,0.222222,8.33266
Matt 18:18,10,Mark 11:31,0.124716,0.155056,0.128356,0.0,0.210526,5.928994
Matt 18:18,11,Mark 4:31,0.124464,0.117099,0.117692,0.0,0.3,6.823404
Matt 18:18,12,Mark 11:30,0.124316,0.150232,0.09653,0.0,0.235294,6.366645
Matt 18:18,13,Mark 14:62,0.122159,0.131592,0.107685,0.0,0.26087,8.33266
Matt 18:18,14,Mark 8:29,0.12112,0.102053,0.12038,0.0,0.315789,4.36968
Matt 18:18,15,Mark 1:11,0.118299,0.126272,0.170316,0.0,0.222222,6.366645
Matt 18:18,16,Mark 6:47,0.116679,0.124162,0.187006,0.0,0.210526,6.823404
Matt 18:18,17,Mark 3:33,0.11208,0.117344,0.092754,0.0,0.25,4.36968
Matt 18:18,18,Mark 9:11,0.111001,0.130319,0.123575,0.0,0.2,6.963067
Matt 18:18,19,Mark 12:25,0.108046,0.119881,0.096554,0.0,0.222222,6.366645
Matt 18:18,20,Mark 13:6,0.105456,0.104513,0.139806,0.0,0.222222,4.36968
Matt 18:19,1,Mark 11:24,0.149105,0.154434,0.129432,0.0,0.333333,10.493183
Matt 18:19,2,Mark 13:30,0.14419,0.129134,0.194129,0.0,0.333333,8.867216
Matt 18:19,3,Mark 7:14,0.143789,0.141363,0.135084,0.0,0.333333,9.910037
Matt 18:19,4,Mark 4:11,0.12178,0.109087,0.126905,0.0,0.3,8.867216
Matt 18:19,5,Mark 14:69,0.112646,0.088875,0.13127,0.060322,0.222222,6.667603
Matt 18:19,6,Mark 2:13,0.107042,0.110184,0.130147,0.0,0.222222,7.944022
Matt 18:19,7,Mark 1:11,0.106528,0.100268,0.169634,0.0,0.222222,7.621748
Matt 18:19,8,Mark 11:25,0.105738,0.098485,0.10087,0.045329,0.2,8.108281
Matt 18:19,9,Mark 13:37,0.105583,0.09193,0.108811,0.0,0.266667,5.208447
Matt 18:19,10,Mark 4:1,0.103971,0.127376,0.170221,0.0,0.148148,12.36376
Matt 18:19,11,Mark 1:37,0.103543,0.085589,0.116952,0.0,0.266667,5.208447
Matt 18:19,12,Mark 14:36,0.100233,0.109364,0.110195,0.0,0.2,9.353749
Matt 18:19,13,Mark 14:39,0.097669,0.093383,0.085877,0.0,0.235294,6.667603
Matt 18:19,14,Mark 11:31,0.094864,0.091094,0.117662,0.0,0.210526,5.928994
Matt 18:19,15,Mark 6:24,0.093528,0.096534,0.079822,0.0,0.210526,7.250749
Matt 18:19,16,Mark 2:27,0.092465,0.090008,0.075167,0.0,0.222222,5.624782
Matt 18:19,17,Mark 4:31,0.092247,0.090912,0.113367,0.0,0.2,7.662171
Matt 18:19,18,Mark 10:28,0.092174,0.075382,0.111936,0.0,0.235294,5.208447
Matt 18:19,19,Mark 7:11,0.09155,0.074623,0.179694,0.0,0.2,6.111315
Matt 18:19,20,Mark 4:35,0.089977,0.075871,0.087765,0.0,0.235294,5.624782
Matt 18:20,1,Mark 10:8,0.151776,0.123597,0.130243,0.065865,0.333333,6.934629
Matt 18:20,2,Mark 10:40,0.121319,0.127482,0.168933,0.0,0.235294,8.920545
Matt 18:20,3,Mark 2:6,0.120959,0.118017,0.145182,0.0,0.266667,7.177576
Matt 18:20,4,Mark 13:6,0.120598,0.134236,0.101919,0.0,0.25,7.340095
Matt 18:20,5,Mark 5:9,0.117452,0.127631,0.100178,0.0,0.25,7.340095
Matt 18:20,6,Mark 6:47,0.115663,0.119759,0.147127,0.0,0.235294,8.301506
Matt 18:20,7,Mark 13:13,0.109122,0.10808,0.104865,0.0,0.25,7.340095
Matt 18:20,8,Mark 5:11,0.105526,0.103596,0.089071,0.0,0.25,7.177576
Matt 18:20,9,Mark 9:40,0.103335,0.056379,0.112976,0.0,0.333333,2.403666
Matt 18:20,10,Mark 3:1,0.100932,0.099426,0.117457,0.0,0.222222,7.177576
Matt 18:20,11,Mark 5:21,0.099274,0.095187,0.143344,0.0,0.210526,7.465258
Matt 18:20,12,Mark 9:41,0.096159,0.088956,0.161283,0.0,0.2,7.340095
Matt 18:20,13,Mark 12:42,0.093076,0.086881,0.095347,0.0,0.222222,6.934629
Matt 18:20,14,Mark 3:17,0.087882,0.085933,0.092122,0.0,0.2,7.340095
Matt 18:20,15,Mark 9:39,0.087183,0.084221,0.111882,0.0,0.190476,7.340095
Matt 18:20,16,Mark 9:45,0.08289,0.073466,0.134672,0.0,0.181818,6.934629
Matt 18:20,17,Mark 9:47,0.081346,0.073528,0.134762,0.0,0.173913,6.934629
Matt 18:20,18,Mark 14:1,0.081212,0.073246,0.101561,0.0,0.190476,6.934629
Matt 18:20,19,Mark 4:1,0.080808,0.082075,0.11874,0.0,0.16,7.465258
Matt 18:20,20,Mark 9:36,0.080551,0.092898,0.120802,0.0,0.133333,5.89784
Matt 18:21,1,Mark 10:28,0.149322,0.173584,0.212091,0.0,0.25,10.803338
Matt 18:21,2,Mark 11:6,0.123168,0.116616,0.135486,0.0,0.285714,6.124738
Matt 18:21,3,Mark 8:29,0.120409,0.100479,0.15262,0.061947,0.222222,6.644614
Matt 18:21,4,Mark 3:33,0.11805,0.107769,0.162204,0.0,0.266667,6.536983
Matt 18:21,5,Mark 5:37,0.115233,0.172631,0.175487,0.0,0.1,13.408292
Matt 18:21,6,Mark 1:31,0.111065,0.11155,0.13809,0.0,0.235294,8.61418
Matt 18:21,7,Mark 11:21,0.107649,0.080023,0.099904,0.058359,0.235294,6.644614
Matt 18:21,8,Mark 3:34,0.104008,0.08967,0.136562,0.0,0.25,6.536983
Matt 18:21,9,Mark 14:45,0.101587,0.090392,0.109107,0.0,0.25,6.42147
Matt 18:21,10,Mark 3:32,0.097135,0.087768,0.10581,0.0,0.235294,6.536983
Matt 18:21,11,Mark 12:20,0.097079,0.101834,0.112535,0.0,0.2,8.729693
Matt 18:21,12,Mark 10:29,0.092451,0.105331,0.117187,0.0,0.166667,10.695707
Matt 18:21,13,Mark 7:28,0.092085,0.067047,0.089281,0.043522,0.210526,5.928994
Matt 18:21,14,Mark 11:3,0.091683,0.07226,0.088456,0.041281,0.2,5.928994
Matt 18:21,15,Mark 13:21,0.091175,0.080008,0.081126,0.0,0.235294,5.864455
Matt 18:21,16,Mark 12:37,0.090993,0.068731,0.098683,0.040784,0.2,5.928994
Matt 18:21,17,Mark 6:18,0.090795,0.085729,0.077722,0.0,0.222222,6.536983
Matt 18:21,18,Mark 2:5,0.089662,0.077093,0.105252,0.0,0.222222,6.124738
Matt 18:21,19,Mark 14:67,0.088643,0.079693,0.10676,0.0,0.210526,6.644614
Matt 18:21,20,Mark 8:33,0.08844,0.068003,0.105628,0.043648,0.181818,6.644614
Matt 18:22,1,Mark 11:6,0.177669,0.152441,0.136486,0.090778,0.363636,4.990724
Matt 18:22,2,Mark 6:4,0.169364,0.119687,0.115427,0.133493,0.352941,7.873783
Matt 18:22,3,Mark 8:5,0.160269,0.173873,0.153592,0.0,0.333333,7.538432
Matt 18:22,4,Mark 13:5,0.132499,0.112647,0.151411,0.0,0.333333,4.990724
Matt 18:22,5,Mark 10:5,0.128918,0.106248,0.144397,0.0,0.333333,4.990724
Matt 18:22,6,Mark 1:17,0.128738,0.095254,0.132299,0.062005,0.285714,4.990724
Matt 18:22,7,Mark 1:25,0.128323,0.110494,0.119338,0.0,0.333333,4.990724
Matt 18:22,8,Mark 11:33,0.128052,0.150431,0.159133,0.0,0.222222,7.873783
Matt 18:22,9,Mark 2:19,0.127922,0.113574,0.10196,0.0379,0.285714,7.873783
Matt 18:22,10,Mark 10:27,0.124555,0.132507,0.178675,0.0,0.235294,7.873783
Matt 18:22,11,Mark 11:22,0.12278,0.108374,0.124733,0.0,0.307692,4.990724
Matt 18:22,12,Mark 14:30,0.122753,0.067868,0.089016,0.050888,0.352941,4.990724
Matt 18:22,13,Mark 2:27,0.122578,0.118013,0.123291,0.0,0.285714,4.849073
Matt 18:22,14,Mark 10:39,0.11981,0.088176,0.095423,0.0,0.352941,4.990724
Matt 18:22,15,Mark 9:23,0.119799,0.104425,0.112696,0.0,0.307692,4.990724
Matt 18:22,16,Mark 2:24,0.116634,0.100663,0.097979,0.0,0.307692,4.849073
Matt 18:22,17,Mark 14:60,0.114244,0.120835,0.128091,0.0,0.235294,7.873783
Matt 18:22,18,Mark 14:18,0.112865,0.104054,0.127073,0.0,0.266667,4.990724
Matt 18:22,19,Mark 1:24,0.110707,0.082487,0.105241,0.052254,0.25,4.990724
Matt 18:22,20,Mark 11:31,0.110213,0.110236,0.072737,0.0,0.266667,4.849073
Matt 18:23,1,Mark 4:30,0.153382,0.158455,0.139037,0.072693,0.25,10.346327
Matt 18:23,2,Mark 10:44,0.145096,0.169954,0.152836,0.0,0.266667,9.137367
Matt 18:23,3,Mark 13:31,0.124792,0.140562,0.115388,0.0,0.25,8.418435
Matt 18:23,4,Mark 11:30,0.117775,0.121716,0.096692,0.0,0.266667,7.395331
Matt 18:23,5,Mark 6:26,0.116992,0.118667,0.165327,0.0,0.235294,9.165538
Matt 18:23,6,Mark 15:9,0.101188,0.139256,0.135228,0.0,0.125,9.165538
Matt 18:23,7,Mark 4:26,0.100365,0.104578,0.088604,0.0,0.222222,7.618474
Matt 18:23,8,Mark 15:12,0.097584,0.13245,0.157588,0.0,0.111111,9.165538
Matt 18:23,9,Mark 6:22,0.087282,0.087757,0.114279,0.0,0.181818,9.165538
Matt 18:23,10,Mark 6:25,0.087259,0.089923,0.104302,0.0,0.181818,9.165538
Matt 18:23,11,Mark 4:14,0.08316,0.091747,0.0854,0.0,0.166667,4.455456
Matt 18:23,12,Mark 13:34,0.083016,0.081011,0.084657,0.0,0.190476,8.311621
Matt 18:23,13,Mark 10:36,0.081793,0.086911,0.093495,0.0,0.166667,4.258097
Matt 18:23,14,Mark 7:29,0.073107,0.068045,0.1582,0.0,0.133333,4.455456
Matt 18:23,15,Mark 15:18,0.070269,0.073066,0.088183,0.0,0.142857,4.907441
Matt 18:23,16,Mark 3:13,0.069971,0.066488,0.114795,0.0,0.142857,4.258097
Matt 18:23,17,Mark 14:62,0.06987,0.088389,0.110476,0.0,0.095238,7.395331
Matt 18:23,18,Mark 6:23,0.066887,0.063043,0.099457,0.0,0.142857,4.186123
Matt 18:23,19,Mark 10:24,0.066737,0.089074,0.092623,0.0,0.086957,8.641579
Matt 18:23,20,Mark 14:39,0.066054,0.067331,0.09089,0.0,0.133333,4.455456
Matt 18:24,1,Mark 14:19,0.156148,0.170501,0.127552,0.0,0.333333,8.679407
Matt 18:24,2,Mark 10:13,0.085698,0.087944,0.127897,0.0,0.166667,5.51835
Matt 18:24,3,Mark 5:17,0.082165,0.080986,0.093575,0.0,0.181818,4.749217
Matt 18:24,4,Mark 13:5,0.081561,0.08099,0.117816,0.0,0.166667,4.749217
Matt 18:24,5,Mark 15:8,0.076938,0.077579,0.086937,0.0,0.166667,4.749217
Matt 18:24,6,Mark 15:18,0.074142,0.071226,0.087569,0.0,0.166667,4.749217
Matt 18:24,7,Mark 10:28,0.073799,0.077262,0.082618,0.0,0.153846,4.749217
Matt 18:24,8,Mark 14:20,0.068881,0.060935,0.081271,0.0,0.166667,3.93019
Matt 18:24,9,Mark 14:71,0.067534,0.068343,0.08208,0.0,0.142857,4.749217
Matt 18:24,10,Mark 10:41,0.067363,0.067953,0.060154,0.0,0.153846,4.749217
Matt 18:24,11,Mark 14:69,0.067107,0.068974,0.074973,0.0,0.142857,4.749217
Matt 18:24,12,Mark 15:6,0.066423,0.056629,0.076067,0.0,0.166667,3.93019
Matt 18:24,13,Mark 8:32,0.063803,0.061375,0.076127,0.0,0.142857,4.749217
Matt 18:24,14,Mark 14:33,0.063702,0.061778,0.073305,0.0,0.142857,4.749217
Matt 18:24,15,Mark 5:20,0.062136,0.063008,0.071151,0.0,0.133333,4.749217
Matt 18:24,16,Mark 8:11,0.060514,0.060139,0.067851,0.0,0.133333,4.749217
Matt 18:24,17,Mark 6:15,0.059811,0.063465,0.06252,0.0,0.125,3.93019
Matt 18:24,18,Mark 10:18,0.059726,0.060106,0.076781,0.0,0.125,3.93019
Matt 18:24,19,Mark 14:18,0.059164,0.062268,0.044767,0.0,0.133333,3.93019
Matt 18:24,20,Mark 15:27,0.058172,0.055389,0.046752,0.0,0.142857,3.93019
Matt 18:25,1,Mark 13:20,0.120375,0.126405,0.11319,0.0,0.26087,10.497718
Matt 18:25,2,Mark 12:44,0.112722,0.091945,0.1743,0.055666,0.2,6.861035
Matt 18:25,3,Mark 4:6,0.109395,0.091119,0.096686,0.057113,0.222222,6.910907
Matt 18:25,4,Mark 12:23,0.10791,0.11873,0.123756,0.0,0.210526,8.25275
Matt 18:25,5,Mark 6:18,0.107385,0.121341,0.10676,0.0,0.210526,8.25275
Matt 18:25,6,Mark 12:19,0.104825,0.136633,0.137108,0.0,0.148148,13.39351
Matt 18:25,7,Mark 13:30,0.098748,0.103376,0.077844,0.0,0.222222,6.534738
Matt 18:25,8,Mark 8:1,0.098344,0.088396,0.108654,0.045349,0.181818,6.910907
Matt 18:25,9,Mark 11:3,0.095698,0.102628,0.114205,0.0,0.190476,7.581582
Matt 18:25,10,Mark 5:33,0.09504,0.09485,0.142616,0.0,0.190476,7.876581
Matt 18:25,11,Mark 8:14,0.093394,0.097017,0.097364,0.0,0.2,6.910907
Matt 18:25,12,Mark 7:25,0.091398,0.096911,0.096928,0.0,0.190476,8.25275
Matt 18:25,13,Mark 6:34,0.086864,0.077284,0.086914,0.040244,0.166667,6.910907
Matt 18:25,14,Mark 1:32,0.084391,0.075388,0.12371,0.0,0.190476,6.861035
Matt 18:25,15,Mark 4:5,0.082221,0.072014,0.081907,0.038495,0.16,6.910907
Matt 18:25,16,Mark 4:25,0.080706,0.061687,0.085026,0.0,0.222222,3.618602
Matt 18:25,17,Mark 14:31,0.079432,0.072642,0.103793,0.0,0.181818,6.534738
Matt 18:25,18,Mark 12:22,0.07811,0.10193,0.122419,0.0,0.1,7.876581
Matt 18:25,19,Mark 16:18,0.072903,0.067691,0.076599,0.0,0.173913,6.910907
Matt 18:25,20,Mark 12:17,0.072714,0.083078,0.142762,0.0,0.105263,5.51835
Matt 18:26,1,Mark 13:37,0.144105,0.131112,0.123774,0.0,0.363636,5.208447
Matt 18:26,2,Mark 1:37,0.14252,0.118581,0.164313,0.0,0.363636,5.208447
Matt 18:26,3,Mark 12:17,0.13402,0.13531,0.197972,0.0,0.266667,7.484364
Matt 18:26,4,Mark 10:44,0.127902,0.179333,0.164331,0.0,0.153846,8.121704
Matt 18:26,5,Mark 10:28,0.126081,0.099849,0.1961,0.0,0.307692,5.208447
Matt 18:26,6,Mark 9:23,0.11623,0.098603,0.103204,0.0,0.307692,5.208447
Matt 18:26,7,Mark 7:14,0.113591,0.089997,0.159498,0.0,0.285714,5.208447
Matt 18:26,8,Mark 11:24,0.108941,0.092513,0.101673,0.0,0.285714,5.208447
Matt 18:26,9,Mark 13:30,0.108888,0.094025,0.094338,0.0,0.285714,5.208447
Matt 18:26,10,Mark 13:4,0.106741,0.08437,0.116318,0.0,0.285714,5.208447
Matt 18:26,11,Mark 4:13,0.106637,0.091895,0.11951,0.0,0.266667,5.208447
Matt 18:26,12,Mark 3:28,0.099367,0.079628,0.102006,0.0,0.266667,5.208447
Matt 18:26,13,Mark 16:15,0.097384,0.075001,0.103002,0.0,0.266667,5.208447
Matt 18:26,14,Mark 4:11,0.09688,0.07658,0.124188,0.0,0.25,5.208447
Matt 18:26,15,Mark 14:36,0.094674,0.071601,0.124536,0.0,0.25,5.208447
Matt 18:26,16,Mark 5:6,0.093978,0.105885,0.129966,0.0,0.166667,5.6902
Matt 18:26,17,Mark 14:27,0.091375,0.070321,0.097309,0.0,0.25,5.208447
Matt 18:26,18,Mark 10:27,0.089978,0.077352,0.081107,0.0,0.235294,5.208447
Matt 18:26,19,Mark 12:43,0.088239,0.072144,0.1133,0.0,0.222222,5.208447
Matt 18:26,20,Mark 5:33,0.086922,0.068026,0.092516,0.0,0.235294,5.208447
Matt 18:27,1,Mark 11:6,0.109616,0.112229,0.19113,0.0,0.2,4.158724
Matt 18:27,2,Mark 8:9,0.104499,0.103904,0.177424,0.0,0.2,5.028802
Matt 18:27,3,Mark 14:50,0.103415,0.100927,0.135534,0.0,0.222222,4.158724
Matt 18:27,4,Mark 1:18,0.0926,0.086175,0.138218,0.0,0.2,4.158724
Matt 18:27,5,Mark 5:19,0.090326,0.117609,0.124018,0.0,0.125,8.121704
Matt 18:27,6,Mark 10:12,0.090007,0.090654,0.128487,0.0,0.181818,5.028802
Matt 18:27,7,Mark 10:44,0.089174,0.104328,0.088931,0.0,0.166667,4.87927
Matt 18:27,8,Mark 15:6,0.087202,0.087162,0.116155,0.0,0.181818,5.028802
Matt 18:27,9,Mark 10:11,0.085187,0.08952,0.115691,0.0,0.166667,5.028802
Matt 18:27,10,Mark 15:11,0.083759,0.083092,0.130347,0.0,0.166667,5.028802
Matt 18:27,11,Mark 8:13,0.083739,0.077912,0.123143,0.0,0.181818,4.158724
Matt 18:27,12,Mark 15:37,0.083481,0.078732,0.116881,0.0,0.181818,4.158724
Matt 18:27,13,Mark 15:9,0.082947,0.085668,0.136268,0.0,0.153846,5.028802
Matt 18:27,14,Mark 10:2,0.082169,0.084819,0.106668,0.0,0.166667,5.028802
Matt 18:27,15,Mark 10:28,0.081067,0.08083,0.113601,0.0,0.166667,4.158724
Matt 18:27,16,Mark 11:16,0.079498,0.076452,0.087303,0.0,0.181818,4.158724
Matt 18:27,17,Mark 13:34,0.078978,0.099737,0.118739,0.0,0.111111,9.037994
Matt 18:27,18,Mark 12:11,0.078586,0.078048,0.071004,0.0,0.181818,3.962979
Matt 18:27,19,Mark 2:28,0.078486,0.077532,0.102628,0.0,0.166667,3.962979
Matt 18:27,20,Mark 12:4,0.078338,0.07921,0.093601,0.0,0.166667,4.87927
Matt 18:28,1,Mark 3:21,0.14904,0.150913,0.14463,0.0,0.333333,11.140547
Matt 18:28,2,Mark 14:16,0.128438,0.124387,0.153207,0.0,0.285714,10.861834
Matt 18:28,3,Mark 1:37,0.099797,0.094998,0.099893,0.0,0.235294,6.817885
Matt 18:28,4,Mark 12:17,0.090422,0.088292,0.125951,0.0,0.190476,7.484364
Matt 18:28,5,Mark 14:37,0.090051,0.104897,0.108472,0.0,0.16,10.748075
Matt 18:28,6,Mark 6:24,0.082592,0.067622,0.140672,0.0,0.190476,6.009963
Matt 18:28,7,Mark 4:20,0.080092,0.088337,0.107108,0.0,0.148148,10.313537
Matt 18:28,8,Mark 5:13,0.078586,0.0839,0.112011,0.0,0.148148,11.120443
Matt 18:28,9,Mark 12:12,0.078335,0.07375,0.087844,0.0,0.181818,7.096599
Matt 18:28,10,Mark 12:15,0.076899,0.094623,0.14319,0.0,0.1,8.126218
Matt 18:28,11,Mark 7:30,0.07423,0.093724,0.130067,0.0,0.095238,8.89582
Matt 18:28,12,Mark 4:8,0.074141,0.083688,0.079101,0.0,0.142857,10.313537
Matt 18:28,13,Mark 5:41,0.073695,0.065308,0.109734,0.0,0.166667,7.096599
Matt 18:28,14,Mark 9:26,0.071459,0.063426,0.065539,0.0,0.181818,6.009963
Matt 18:28,15,Mark 5:30,0.070555,0.058098,0.096289,0.0,0.173913,6.009963
Matt 18:28,16,Mark 8:27,0.06836,0.056967,0.119558,0.0,0.153846,6.009963
Matt 18:28,17,Mark 14:46,0.067929,0.068929,0.119116,0.0,0.125,5.130585
Matt 18:28,18,Mark 14:47,0.066651,0.079484,0.127014,0.0,0.090909,8.80946
Matt 18:28,19,Mark 12:6,0.066454,0.058375,0.054023,0.0,0.173913,5.896204
Matt 18:28,20,Mark 1:25,0.066293,0.07622,0.097722,0.0,0.111111,6.009963
Matt 18:29,1,Mark 5:12,0.189345,0.151318,0.195498,0.115897,0.363636,7.484364
Matt 18:29,2,Mark 12:17,0.140112,0.139399,0.2024,0.0,0.285714,7.484364
Matt 18:29,3,Mark 1:40,0.124507,0.117821,0.143442,0.0,0.285714,7.484364
Matt 18:29,4,Mark 5:17,0.106345,0.11641,0.139601,0.0,0.2,5.51835
Matt 18:29,5,Mark 5:23,0.103109,0.094031,0.13736,0.0,0.235294,7.484364
Matt 18:29,6,Mark 5:10,0.098027,0.109572,0.123562,0.0,0.181818,5.51835
Matt 18:29,7,Mark 5:18,0.096382,0.106641,0.120302,0.0,0.181818,5.51835
Matt 18:29,8,Mark 8:22,0.085338,0.093093,0.101129,0.0,0.166667,5.51835
Matt 18:29,9,Mark 7:32,0.08483,0.089038,0.114291,0.0,0.166667,5.51835
Matt 18:29,10,Mark 13:25,0.080657,0.089872,0.094457,0.0,0.153846,5.166952
Matt 18:29,11,Mark 10:36,0.077743,0.04894,0.112755,0.0,0.222222,1.966014
Matt 18:29,12,Mark 4:4,0.077354,0.082366,0.095202,0.0,0.153846,5.166952
Matt 18:29,13,Mark 5:22,0.073012,0.075645,0.104002,0.0,0.142857,5.166952
Matt 18:29,14,Mark 8:21,0.072211,0.044337,0.078154,0.0,0.222222,1.966014
Matt 18:29,15,Mark 11:6,0.07163,0.049914,0.091691,0.0,0.2,1.966014
Matt 18:29,16,Mark 8:30,0.071614,0.04497,0.069331,0.0,0.222222,1.966014
Matt 18:29,17,Mark 14:57,0.071298,0.04425,0.069412,0.0,0.222222,1.966014
Matt 18:29,18,Mark 4:7,0.071154,0.075738,0.104051,0.0,0.133333,5.166952
Matt 18:29,19,Mark 1:37,0.070484,0.043168,0.110584,0.0,0.2,1.966014
Matt 18:29,20,Mark 14:35,0.069938,0.069369,0.120559,0.0,0.133333,5.166952
Matt 18:30,1,Mark 3:13,0.192427,0.171038,0.22762,0.104127,0.333333,8.643348
Matt 18:30,2,Mark 9:30,0.14861,0.129904,0.087157,0.079596,0.307692,7.141156
Matt 18:30,3,Mark 7:30,0.13108,0.137652,0.158035,0.0,0.266667,9.041378
Matt 18:30,4,Mark 10:43,0.130005,0.126969,0.195356,0.0,0.266667,7.141156
Matt 18:30,5,Mark 6:26,0.125858,0.101814,0.102592,0.065797,0.266667,7.141156
Matt 18:30,6,Mark 14:36,0.121963,0.100328,0.115339,0.061124,0.25,7.141156
Matt 18:30,7,Mark 6:27,0.116092,0.125986,0.123389,0.0,0.235294,10.208984
Matt 18:30,8,Mark 14:12,0.1022,0.092285,0.097035,0.051493,0.190476,8.643348
Matt 18:30,9,Mark 10:36,0.101974,0.106797,0.139154,0.0,0.2,4.258097
Matt 18:30,10,Mark 6:19,0.100739,0.122222,0.149703,0.0,0.153846,7.141156
Matt 18:30,11,Mark 7:24,0.094271,0.130092,0.157295,0.0,0.1,11.526408
Matt 18:30,12,Mark 7:27,0.092087,0.094129,0.097294,0.0,0.2,7.539186
Matt 18:30,13,Mark 6:46,0.087034,0.083719,0.129967,0.0,0.181818,4.385252
Matt 18:30,14,Mark 5:17,0.084837,0.086788,0.094182,0.0,0.181818,4.385252
Matt 18:30,15,Mark 9:40,0.08384,0.078774,0.083924,0.0,0.2,2.883059
Matt 18:30,16,Mark 1:42,0.083364,0.083982,0.092086,0.0,0.181818,4.385252
Matt 18:30,17,Mark 14:7,0.083045,0.107469,0.111542,0.0,0.117647,7.141156
Matt 18:30,18,Mark 12:17,0.082337,0.095726,0.125938,0.0,0.133333,5.51835
Matt 18:30,19,Mark 8:13,0.081595,0.079326,0.125646,0.0,0.166667,4.385252
Matt 18:30,20,Mark 16:13,0.080923,0.084842,0.063805,0.0,0.181818,4.385252
Matt 18:31,1,Mark 5:33,0.129376,0.123061,0.139989,0.0,0.3,10.106495
Matt 18:31,2,Mark 14:17,0.125956,0.124091,0.129722,0.0,0.285714,6.864062
Matt 18:31,3,Mark 12:11,0.121593,0.128444,0.104597,0.0,0.266667,7.621748
Matt 18:31,4,Mark 13:30,0.120244,0.107562,0.080048,0.06711,0.235294,6.901201
